date,city_name,lat,lon,temp_mean,humidity_mean,temp_min,temp_max,1_7_day_avg_temp,8_14_day_avg_temp,1_7_day_avg_humidity,8_14_day_avg_humidity,percent_change_in_temp,percent_change_in_humidity
8/21/2020,Sao Paulo,-23.55052,-46.633309,10.92,86.08,7.78,15.56,18.7,18.95,75.76,60.65,1.32,-24.91
8/22/2020,Sao Paulo,-23.55052,-46.633309,10.44,85.44,7.78,17,17.08,19.7,79.56,60,13.3,-32.6
8/23/2020,Sao Paulo,-23.55052,-46.633309,13.01,73.5,6,21.11,15.58,20.2,82.13,60.38,22.87,-36.02
8/24/2020,Sao Paulo,-23.55052,-46.633309,13.95,71.17,8,22.22,14.82,20.23,81.29,62.52,26.74,-30.02
8/25/2020,Sao Paulo,-23.55052,-46.633309,13.85,70.67,8,21,14.21,20.06,80.46,65.2,29.16,-23.4
8/26/2020,Sao Paulo,-23.55052,-46.633309,14.39,66.54,6,23,13.72,19.62,78.79,69.82,30.07,-12.85
8/27/2020,Sao Paulo,-23.55052,-46.633309,17.37,67.67,9,27,13.16,19.43,76.43,72.97,32.27,-4.74
8/28/2020,Sao Paulo,-23.55052,-46.633309,19.85,67.83,13,29.44,13.42,18.7,74.44,75.76,28.24,1.74
8/29/2020,Sao Paulo,-23.55052,-46.633309,21.59,58.25,13,30,14.69,17.08,71.83,79.56,13.99,9.72
8/30/2020,Sao Paulo,-23.55052,-46.633309,22.72,54.21,13,31.11,16.29,15.58,67.95,82.13,-4.56,17.27
8/31/2020,Sao Paulo,-23.55052,-46.633309,19.17,74.5,15.74,25,17.67,14.82,65.19,81.29,-19.23,19.81
9/1/2020,Sao Paulo,-23.55052,-46.633309,19.33,73.92,16.57,24,18.42,14.21,65.67,80.46,-29.63,18.38
9/2/2020,Sao Paulo,-23.55052,-46.633309,19.57,70.25,15,26,19.2,13.72,66.13,78.79,-39.94,16.07
9/3/2020,Sao Paulo,-23.55052,-46.633309,21.93,59.33,15.54,30,19.94,13.16,66.66,76.43,-51.52,12.78
9/4/2020,Sao Paulo,-23.55052,-46.633309,21.94,55.12,14,32,20.59,13.42,65.47,74.44,-53.43,12.05
9/5/2020,Sao Paulo,-23.55052,-46.633309,20.9,64.54,15.71,31.11,20.89,14.69,63.65,71.83,-42.21,11.39
9/6/2020,Sao Paulo,-23.55052,-46.633309,22.15,58.12,14,31.11,20.79,16.29,64.55,67.95,-27.62,5
9/7/2020,Sao Paulo,-23.55052,-46.633309,21.09,67.29,15.94,30,20.71,17.67,65.11,65.19,-17.2,0.12
9/8/2020,Sao Paulo,-23.55052,-46.633309,20.19,73.04,15.54,30,20.99,18.42,64.08,65.67,-13.95,2.42
9/9/2020,Sao Paulo,-23.55052,-46.633309,20.73,74.04,15.66,29.44,21.11,19.2,63.96,66.13,-9.95,3.28
9/10/2020,Sao Paulo,-23.55052,-46.633309,24.02,58.33,16.26,33.89,21.28,19.94,64.5,66.66,-6.72,3.24
9/11/2020,Sao Paulo,-23.55052,-46.633309,23.31,59.67,16.48,33.33,21.57,20.59,64.35,65.47,-4.76,1.71
9/12/2020,Sao Paulo,-23.55052,-46.633309,26.51,42.33,18.81,34.44,21.77,20.89,65,63.65,-4.21,-2.12
9/13/2020,Sao Paulo,-23.55052,-46.633309,25.41,46.12,16,33.89,22.57,20.79,61.83,64.55,-8.56,4.21
9/14/2020,Sao Paulo,-23.55052,-46.633309,24.54,38.29,16,34.44,23.04,20.71,60.12,65.11,-11.25,7.66
9/15/2020,Sao Paulo,-23.55052,-46.633309,17.33,78.08,13.89,22.12,23.53,20.99,55.97,64.08,-12.1,12.66
9/16/2020,Sao Paulo,-23.55052,-46.633309,20.96,65.88,14.7,31.67,23.12,21.11,56.69,63.96,-9.52,11.37
9/17/2020,Sao Paulo,-23.55052,-46.633309,21.87,67.58,17,32,23.15,21.28,55.53,64.5,-8.79,13.91
9/18/2020,Sao Paulo,-23.55052,-46.633309,21.24,65.58,16.1,28.24,22.85,21.57,56.85,64.35,-5.93,11.66
9/19/2020,Sao Paulo,-23.55052,-46.633309,23.91,55.5,17,32,22.55,21.77,57.69,65,-3.58,11.25
9/20/2020,Sao Paulo,-23.55052,-46.633309,18.39,75.88,14.78,24,22.18,22.57,59.58,61.83,1.73,3.64
9/21/2020,Sao Paulo,-23.55052,-46.633309,15.65,83.62,13.33,20,21.18,23.04,63.83,60.12,8.07,-6.17
9/22/2020,Sao Paulo,-23.55052,-46.633309,14.5,84.12,12.78,18.33,19.91,23.53,70.3,55.97,15.38,-25.6
9/23/2020,Sao Paulo,-23.55052,-46.633309,16.85,78.12,13.33,23.33,19.5,23.12,71.17,56.69,15.66,-25.54
9/24/2020,Sao Paulo,-23.55052,-46.633309,19.09,72.25,15,27,18.92,23.15,72.91,55.53,18.27,-31.3
9/25/2020,Sao Paulo,-23.55052,-46.633309,20.22,66,12,30,18.52,22.85,73.58,56.85,18.95,-29.43
9/26/2020,Sao Paulo,-23.55052,-46.633309,22.91,54.5,14,33,18.37,22.55,73.64,57.69,18.54,-27.65
9/27/2020,Sao Paulo,-23.55052,-46.633309,26.32,42.38,16,35,18.23,22.18,73.5,59.58,17.81,-23.36
9/28/2020,Sao Paulo,-23.55052,-46.633309,23.99,55.88,19,32,19.36,21.18,68.71,63.83,8.59,-7.65
9/29/2020,Sao Paulo,-23.55052,-46.633309,21.03,76.67,17.51,26.73,20.55,19.91,64.75,70.3,-3.21,7.89
9/30/2020,Sao Paulo,-23.55052,-46.633309,24.8,63,18.02,37.22,21.49,19.5,63.69,71.17,-10.21,10.51
10/1/2020,Sao Paulo,-23.55052,-46.633309,26.5,57.83,19,37.22,22.62,18.92,61.53,72.91,-19.56,15.61
10/2/2020,Sao Paulo,-23.55052,-46.633309,30.24,35.71,21.55,37.22,23.68,18.52,59.47,73.58,-27.86,19.18
10/3/2020,Sao Paulo,-23.55052,-46.633309,23.55,71.84,18.75,31.69,25.11,18.37,55.14,73.64,-36.69,25.12
10/4/2020,Sao Paulo,-23.55052,-46.633309,19.98,88.88,17.73,24,25.2,18.23,57.62,73.5,-38.23,21.61
10/5/2020,Sao Paulo,-23.55052,-46.633309,23.17,74,17.58,36,24.3,19.36,64.26,68.71,-25.52,6.48
10/6/2020,Sao Paulo,-23.55052,-46.633309,25.23,66.75,19,36.11,24.18,20.55,66.85,64.75,-17.66,-3.24
10/7/2020,Sao Paulo,-23.55052,-46.633309,24.88,66.08,17.78,37.22,24.78,21.49,65.43,63.69,-15.31,-2.73
10/8/2020,Sao Paulo,-23.55052,-46.633309,22.81,74,16.8,28.89,24.79,22.62,65.87,61.53,-9.59,-7.05
10/9/2020,Sao Paulo,-23.55052,-46.633309,19.51,87.48,16.71,23.33,24.27,23.68,68.18,59.47,-2.49,-14.65
10/10/2020,Sao Paulo,-23.55052,-46.633309,18.38,73.5,13.97,26.11,22.73,25.11,75.58,55.14,9.48,-37.07
10/11/2020,Sao Paulo,-23.55052,-46.633309,16.97,67.46,10,26.11,21.99,25.2,75.81,57.62,12.74,-31.57
10/12/2020,Sao Paulo,-23.55052,-46.633309,18.8,68.75,11.6,28,21.56,24.3,72.75,64.26,11.28,-13.21
10/13/2020,Sao Paulo,-23.55052,-46.633309,22.16,58.67,14,32,20.94,24.18,72,66.85,13.4,-7.7
10/14/2020,Sao Paulo,-23.55052,-46.633309,23.01,60.12,16,33,20.5,24.78,70.85,65.43,17.27,-8.28
10/15/2020,Sao Paulo,-23.55052,-46.633309,18.46,82.84,15.56,21.11,20.23,24.79,70,65.87,18.39,-6.27
10/16/2020,Sao Paulo,-23.55052,-46.633309,15.81,86.25,14.25,18.84,19.61,24.27,71.26,68.18,19.2,-4.52
10/17/2020,Sao Paulo,-23.55052,-46.633309,16.12,80.46,13.73,20.78,19.08,22.73,71.08,75.58,16.06,5.95
10/18/2020,Sao Paulo,-23.55052,-46.633309,18.68,73.04,14.69,26.67,18.76,21.99,72.08,75.81,14.69,4.92
10/19/2020,Sao Paulo,-23.55052,-46.633309,20.48,75.89,17,28,19.01,21.56,72.88,72.75,11.83,-0.18
10/20/2020,Sao Paulo,-23.55052,-46.633309,21.22,76.58,17,28,19.25,20.94,73.9,72,8.07,-2.64
10/21/2020,Sao Paulo,-23.55052,-46.633309,20.42,76.96,17,26.11,19.11,20.5,76.45,70.85,6.78,-7.9
10/22/2020,Sao Paulo,-23.55052,-46.633309,20.04,73.68,16.41,26.67,18.74,20.23,78.86,70,7.37,-12.66
10/23/2020,Sao Paulo,-23.55052,-46.633309,20.4,65.33,15.42,28,18.97,19.61,77.55,71.26,3.26,-8.83
10/24/2020,Sao Paulo,-23.55052,-46.633309,20.9,68.54,16.91,26.11,19.62,19.08,74.56,71.08,-2.83,-4.9
10/25/2020,Sao Paulo,-23.55052,-46.633309,20.88,75.33,17.21,27.78,20.31,18.76,72.86,72.08,-8.26,-1.08
10/26/2020,Sao Paulo,-23.55052,-46.633309,20.2,71.29,16.17,27.22,20.62,19.01,73.19,72.88,-8.47,-0.43
10/27/2020,Sao Paulo,-23.55052,-46.633309,22.81,66.08,16.99,31,20.58,19.25,72.53,73.9,-6.91,1.85
10/28/2020,Sao Paulo,-23.55052,-46.633309,24.79,50.58,16,33,20.81,19.11,71.03,76.45,-8.9,7.09
10/29/2020,Sao Paulo,-23.55052,-46.633309,23.19,57.23,16.64,33,21.43,18.74,67.26,78.86,-14.35,14.71
10/30/2020,Sao Paulo,-23.55052,-46.633309,18,85.94,13.33,23.33,21.88,18.97,64.91,77.55,-15.34,16.3
10/31/2020,Sao Paulo,-23.55052,-46.633309,16.55,80.64,13.33,21.11,21.54,19.62,67.86,74.56,-9.79,8.99
11/1/2020,Sao Paulo,-23.55052,-46.633309,15.25,79.36,12.7,22.22,20.92,20.31,69.58,72.86,-3,4.5
11/2/2020,Sao Paulo,-23.55052,-46.633309,15.15,70.96,11.27,22.22,20.11,20.62,70.16,73.19,2.47,4.14
11/3/2020,Sao Paulo,-23.55052,-46.633309,16.04,66.96,10.19,24,19.39,20.58,70.11,72.53,5.78,3.34
11/4/2020,Sao Paulo,-23.55052,-46.633309,16.88,70.58,10.87,24,18.42,20.81,70.24,71.03,11.48,1.11
11/5/2020,Sao Paulo,-23.55052,-46.633309,16.32,76.71,13.52,22.78,17.29,21.43,73.1,67.26,19.32,-8.68
11/6/2020,Sao Paulo,-23.55052,-46.633309,17.28,68.38,11.65,24,16.31,21.88,75.88,64.91,25.46,-16.9
11/7/2020,Sao Paulo,-23.55052,-46.633309,18.6,65.21,11.99,28,16.21,21.54,73.37,67.86,24.74,-8.12
11/8/2020,Sao Paulo,-23.55052,-46.633309,20.02,63.96,13,30,16.5,20.92,71.17,69.58,21.13,-2.29
11/9/2020,Sao Paulo,-23.55052,-46.633309,20.62,71.25,15,30,17.18,20.11,68.97,70.16,14.57,1.7
11/10/2020,Sao Paulo,-23.55052,-46.633309,21.7,76.83,17.95,28,17.97,19.39,69.01,70.11,7.32,1.57
11/11/2020,Sao Paulo,-23.55052,-46.633309,21.64,77.07,18,29.44,18.77,18.42,70.42,70.24,-1.9,-0.26
11/12/2020,Sao Paulo,-23.55052,-46.633309,21.19,78.2,17,28,19.45,17.29,71.34,73.1,-12.49,2.41
11/13/2020,Sao Paulo,-23.55052,-46.633309,21.75,79.19,17.46,29,20.15,16.31,71.56,75.88,-23.54,5.69
11/14/2020,Sao Paulo,-23.55052,-46.633309,22.61,72.62,18.06,30,20.79,16.21,73.1,73.37,-28.25,0.37
11/15/2020,Sao Paulo,-23.55052,-46.633309,24.96,64.75,18.78,32.22,21.36,16.5,74.16,71.17,-29.45,-4.2
11/16/2020,Sao Paulo,-23.55052,-46.633309,24.85,64.83,20,29,22.07,17.18,74.27,68.97,-28.46,-7.68
11/17/2020,Sao Paulo,-23.55052,-46.633309,21.97,76.92,17.78,27,22.67,17.97,73.36,69.01,-26.15,-6.3
11/18/2020,Sao Paulo,-23.55052,-46.633309,17.46,83.43,15,21.11,22.71,18.77,73.37,70.42,-20.99,-4.19
11/19/2020,Sao Paulo,-23.55052,-46.633309,17.67,85.35,13.33,21.67,22.11,19.45,74.28,71.34,-13.68,-4.12
11/20/2020,Sao Paulo,-23.55052,-46.633309,17.18,72.54,12.76,23,21.61,20.15,75.3,71.56,-7.25,-5.23
11/21/2020,Sao Paulo,-23.55052,-46.633309,18.66,68.17,13,25.72,20.96,20.79,74.35,73.1,-0.82,-1.71
11/22/2020,Sao Paulo,-23.55052,-46.633309,19.55,69.83,13.35,27.22,20.39,21.36,73.71,74.16,4.54,0.61
11/23/2020,Sao Paulo,-23.55052,-46.633309,20.39,68.71,14.62,28.33,19.62,22.07,74.44,74.27,11.1,-0.23
11/24/2020,Sao Paulo,-23.55052,-46.633309,21.52,68.04,15.45,28.14,18.98,22.67,74.99,73.36,16.28,-2.22
11/25/2020,Sao Paulo,-23.55052,-46.633309,23.48,60.71,15.25,31.55,18.92,22.71,73.72,73.37,16.69,-0.48
11/26/2020,Sao Paulo,-23.55052,-46.633309,24.66,58.12,17.34,33,19.78,22.11,70.48,74.28,10.54,5.12
11/27/2020,Sao Paulo,-23.55052,-46.633309,24.1,62.54,16,32.45,20.78,21.61,66.59,75.3,3.84,11.57
11/28/2020,Sao Paulo,-23.55052,-46.633309,23.43,65.38,16.27,31.94,21.77,20.96,65.16,74.35,-3.86,12.36
11/29/2020,Sao Paulo,-23.55052,-46.633309,24.46,62,17.61,31.23,22.45,20.39,64.76,73.71,-10.1,12.14
11/30/2020,Sao Paulo,-23.55052,-46.633309,24.87,68.79,18.29,32.29,23.15,19.62,63.64,74.44,-17.99,14.51
12/1/2020,Sao Paulo,-23.55052,-46.633309,23.09,76.42,16.82,28,23.79,18.98,63.65,74.99,-25.34,15.12
12/2/2020,Sao Paulo,-23.55052,-46.633309,22.75,74.5,18.58,29.06,24.01,18.92,64.85,73.72,-26.9,12.03
12/3/2020,Sao Paulo,-23.55052,-46.633309,24.82,67.04,18.04,32,23.91,19.78,66.82,70.48,-20.88,5.19
12/4/2020,Sao Paulo,-23.55052,-46.633309,23.98,67.71,18.64,31,23.93,20.78,68.1,66.59,-15.16,-2.27
12/5/2020,Sao Paulo,-23.55052,-46.633309,21.97,76.71,17.96,26.67,23.91,21.77,68.83,65.16,-9.83,-5.63
12/6/2020,Sao Paulo,-23.55052,-46.633309,20.69,79.69,16.85,25.67,23.71,22.45,70.45,64.76,-5.61,-8.79
12/7/2020,Sao Paulo,-23.55052,-46.633309,21.37,80.62,18.13,27.33,23.17,23.15,72.98,63.64,-0.09,-14.68
12/8/2020,Sao Paulo,-23.55052,-46.633309,22.22,82.46,18,27.78,22.67,23.79,74.67,63.65,4.71,-17.31
12/9/2020,Sao Paulo,-23.55052,-46.633309,21.9,74.25,15.88,28,22.54,24.01,75.53,64.85,6.12,-16.47
12/10/2020,Sao Paulo,-23.55052,-46.633309,22,68.92,15.74,28.33,22.42,23.91,75.5,66.82,6.23,-12.99
12/11/2020,Sao Paulo,-23.55052,-46.633309,22.5,71.48,16.38,28.89,22.02,23.93,75.77,68.1,7.98,-11.26
12/12/2020,Sao Paulo,-23.55052,-46.633309,23.64,69.25,18.21,29,21.81,23.91,76.3,68.83,8.78,-10.85
12/13/2020,Sao Paulo,-23.55052,-46.633309,24.16,72.5,18.88,33,22.05,23.71,75.24,70.45,7,-6.8
12/14/2020,Sao Paulo,-23.55052,-46.633309,25.27,66.96,19,35,22.54,23.17,74.21,72.98,2.72,-1.69
12/15/2020,Sao Paulo,-23.55052,-46.633309,24.63,68.42,19.46,31,23.1,22.67,72.26,74.67,-1.9,3.23
12/16/2020,Sao Paulo,-23.55052,-46.633309,23.67,76.04,17.46,31.76,23.44,22.54,70.25,75.53,-3.99,6.99
12/17/2020,Sao Paulo,-23.55052,-46.633309,24.09,71.85,18.56,31,23.7,22.42,70.51,75.5,-5.71,6.61
12/18/2020,Sao Paulo,-23.55052,-46.633309,23.64,73.04,18.84,31,23.99,22.02,70.93,75.77,-8.95,6.39
12/19/2020,Sao Paulo,-23.55052,-46.633309,25.08,67.96,18.06,32.31,24.16,21.81,71.15,76.3,-10.77,6.75
12/20/2020,Sao Paulo,-23.55052,-46.633309,25.04,72.88,18.73,35,24.36,22.05,70.97,75.24,-10.48,5.68
12/21/2020,Sao Paulo,-23.55052,-46.633309,24.77,75.21,19.49,32.11,24.49,22.54,71.02,74.21,-8.65,4.3
12/22/2020,Sao Paulo,-23.55052,-46.633309,21.25,83.38,16.82,25,24.42,23.1,72.2,72.26,-5.71,0.08
12/23/2020,Sao Paulo,-23.55052,-46.633309,20.21,74.42,15.66,26.11,23.93,23.44,74.34,70.25,-2.09,-5.82
12/24/2020,Sao Paulo,-23.55052,-46.633309,20.27,73.71,15.38,26.11,23.44,23.7,74.11,70.51,1.1,-5.11
12/25/2020,Sao Paulo,-23.55052,-46.633309,19.42,75,15,26,22.89,23.99,74.37,70.93,4.59,-4.85
12/26/2020,Sao Paulo,-23.55052,-46.633309,20.11,75.79,14.11,27.44,22.29,24.16,74.65,71.15,7.74,-4.92
12/27/2020,Sao Paulo,-23.55052,-46.633309,21.47,82.08,17.42,29,21.58,24.36,75.77,70.97,11.41,-6.76
12/28/2020,Sao Paulo,-23.55052,-46.633309,22.28,74.2,17,29,21.07,24.49,77.08,71.02,13.96,-8.53
12/29/2020,Sao Paulo,-23.55052,-46.633309,23.58,76.12,17.62,30,20.72,24.42,76.94,72.2,15.15,-6.57
12/30/2020,Sao Paulo,-23.55052,-46.633309,24.6,67.29,17.89,34,21.05,23.93,75.9,74.34,12.04,-2.1
12/31/2020,Sao Paulo,-23.55052,-46.633309,25.03,69.62,18.96,35,21.68,23.44,74.88,74.11,7.51,-1.04
1/1/2021,Sao Paulo,-23.55052,-46.633309,22.54,82.88,18.76,29.44,22.36,22.89,74.3,74.37,2.32,0.09
1/2/2021,Sao Paulo,-23.55052,-46.633309,21,81.5,18.08,26.12,22.8,22.29,75.43,74.65,-2.29,-1.04
1/3/2021,Sao Paulo,-23.55052,-46.633309,20.95,74,16.4,26.11,22.93,21.58,76.24,75.77,-6.26,-0.62
1/4/2021,Sao Paulo,-23.55052,-46.633309,22.2,68.83,15.91,29,22.85,21.07,75.09,77.08,-8.45,2.58
1/5/2021,Sao Paulo,-23.55052,-46.633309,24.13,66.92,16.99,30.64,22.84,20.72,74.32,76.94,-10.23,3.41
1/6/2021,Sao Paulo,-23.55052,-46.633309,26.2,65.08,19.42,33,22.92,21.05,73.01,75.9,-8.88,3.81
1/7/2021,Sao Paulo,-23.55052,-46.633309,25.55,68.83,19.08,35,23.15,21.68,72.69,74.88,-6.78,2.92
1/8/2021,Sao Paulo,-23.55052,-46.633309,23.87,73.58,18.91,32,23.22,22.36,72.58,74.3,-3.85,2.31
1/9/2021,Sao Paulo,-23.55052,-46.633309,23.58,80.27,18.73,30,23.41,22.8,71.25,75.43,-2.68,5.54
1/10/2021,Sao Paulo,-23.55052,-46.633309,23.65,79.88,18.66,30.56,23.78,22.93,71.07,76.24,-3.71,6.78
1/11/2021,Sao Paulo,-23.55052,-46.633309,24.53,77.46,19.48,30.65,24.17,22.85,71.91,75.09,-5.78,4.23
1/12/2021,Sao Paulo,-23.55052,-46.633309,24.92,79.29,20.55,31.93,24.5,22.84,73.15,74.32,-7.27,1.57
1/13/2021,Sao Paulo,-23.55052,-46.633309,24.24,77.2,20.37,29.63,24.61,22.92,74.91,73.01,-7.37,-2.6
1/14/2021,Sao Paulo,-23.55052,-46.633309,23.65,76.79,19.11,29.6,24.33,23.15,76.64,72.69,-5.1,-5.43
1/15/2021,Sao Paulo,-23.55052,-46.633309,22.27,84.08,17.62,29,24.06,23.22,77.78,72.58,-3.62,-7.16
1/16/2021,Sao Paulo,-23.55052,-46.633309,23.32,73.75,17.16,31.67,23.83,23.41,79.28,71.25,-1.79,-11.27
1/17/2021,Sao Paulo,-23.55052,-46.633309,25.7,60.79,18.66,33,23.8,23.78,78.35,71.07,-0.08,-10.24
1/18/2021,Sao Paulo,-23.55052,-46.633309,25.54,66.17,18.84,32.78,24.09,24.17,75.62,71.91,0.33,-5.16
1/19/2021,Sao Paulo,-23.55052,-46.633309,23.74,77.4,19.47,30,24.23,24.5,74.01,73.15,1.1,-1.18
1/20/2021,Sao Paulo,-23.55052,-46.633309,23.5,75.33,17.94,31.11,24.07,24.61,73.74,74.91,2.19,1.56
1/21/2021,Sao Paulo,-23.55052,-46.633309,23.49,74.88,17.02,31.11,23.96,24.33,73.47,76.64,1.52,4.14
1/22/2021,Sao Paulo,-23.55052,-46.633309,23.8,73,17,30,23.94,24.06,73.2,77.78,0.5,5.89
1/23/2021,Sao Paulo,-23.55052,-46.633309,23.85,72.42,17.07,31,24.16,23.83,71.62,79.28,-1.38,9.66
1/24/2021,Sao Paulo,-23.55052,-46.633309,23.04,76.92,16.5,30,24.23,23.8,71.43,78.35,-1.81,8.83
1/25/2021,Sao Paulo,-23.55052,-46.633309,24.08,69.75,17.19,31.11,23.85,24.09,73.73,75.62,1,2.5
1/26/2021,Sao Paulo,-23.55052,-46.633309,23.99,72.46,18.53,31.67,23.64,24.23,74.24,74.01,2.43,-0.31
1/27/2021,Sao Paulo,-23.55052,-46.633309,26.43,60.67,18.07,35.56,23.68,24.07,73.54,73.74,1.62,0.27
1/28/2021,Sao Paulo,-23.55052,-46.633309,26.28,63.75,18.44,36,24.1,23.96,71.44,73.47,-0.58,2.76
1/29/2021,Sao Paulo,-23.55052,-46.633309,26.88,59.04,18.18,32.22,24.5,23.94,69.85,73.2,-2.34,4.58
1/30/2021,Sao Paulo,-23.55052,-46.633309,27.43,58.79,19,34,24.94,24.16,67.86,71.62,-3.23,5.25
1/31/2021,Sao Paulo,-23.55052,-46.633309,27.16,61.88,18.92,33,25.45,24.23,65.91,71.43,-5.04,7.73
2/1/2021,Sao Paulo,-23.55052,-46.633309,25.11,65.21,19.08,32,26.04,23.85,63.76,73.73,-9.18,13.52
2/2/2021,Sao Paulo,-23.55052,-46.633309,24.64,74.88,17.43,33,26.18,23.64,63.11,74.24,-10.74,14.99
2/3/2021,Sao Paulo,-23.55052,-46.633309,24.76,70.92,17.4,33,26.28,23.68,63.46,73.54,-10.98,13.71
2/4/2021,Sao Paulo,-23.55052,-46.633309,26.7,71.25,18.61,34,26.04,24.1,64.92,71.44,-8.05,9.13
2/5/2021,Sao Paulo,-23.55052,-46.633309,23.51,74.68,19,30.56,26.1,24.5,66,69.85,-6.53,5.51
2/6/2021,Sao Paulo,-23.55052,-46.633309,21.67,71,15.66,28.89,25.62,24.94,68.23,67.86,-2.73,-0.55
2/7/2021,Sao Paulo,-23.55052,-46.633309,20.55,71.67,15.66,26,24.79,25.45,69.97,65.91,2.59,-6.16
2/8/2021,Sao Paulo,-23.55052,-46.633309,20.87,67.54,14.25,28.33,23.85,26.04,71.37,63.76,8.41,-11.94
2/9/2021,Sao Paulo,-23.55052,-46.633309,20.69,68.71,14.43,28,23.24,26.18,71.71,63.11,11.23,-13.63
2/10/2021,Sao Paulo,-23.55052,-46.633309,21.49,72.46,14.79,28.89,22.68,26.28,70.82,63.46,13.7,-11.6
2/11/2021,Sao Paulo,-23.55052,-46.633309,21.43,80.88,15.46,29,22.21,26.04,71.04,64.92,14.71,-9.43
2/12/2021,Sao Paulo,-23.55052,-46.633309,21.44,78.21,16.78,28,21.46,26.1,72.42,66,17.78,-9.73
2/13/2021,Sao Paulo,-23.55052,-46.633309,21.32,86.71,18.43,28.89,21.16,25.62,72.92,68.23,17.41,-6.87
2/14/2021,Sao Paulo,-23.55052,-46.633309,22.95,76.75,16.81,31.11,21.11,24.79,75.17,69.97,14.84,-7.43
2/15/2021,Sao Paulo,-23.55052,-46.633309,24.68,68.25,16.89,32.22,21.46,23.85,75.89,71.37,10.02,-6.33
2/16/2021,Sao Paulo,-23.55052,-46.633309,23.85,67.79,15.87,32.22,22,23.24,76,71.71,5.34,-5.98
2/17/2021,Sao Paulo,-23.55052,-46.633309,23.08,75.5,16.47,30,22.45,22.68,75.86,70.82,1.01,-7.12
2/18/2021,Sao Paulo,-23.55052,-46.633309,22.77,75.04,16.62,31.67,22.68,22.21,76.3,71.04,-2.12,-7.4
2/19/2021,Sao Paulo,-23.55052,-46.633309,23.5,74.71,16.42,31.11,22.87,21.46,75.46,72.42,-6.57,-4.2
2/20/2021,Sao Paulo,-23.55052,-46.633309,23.29,73.12,16.11,30,23.16,21.16,74.96,72.92,-9.45,-2.8
2/21/2021,Sao Paulo,-23.55052,-46.633309,23.08,72.75,16.92,29.44,23.45,21.11,73.02,75.17,-11.08,2.86
2/22/2021,Sao Paulo,-23.55052,-46.633309,23.21,70.62,17.34,28,23.46,21.46,72.45,75.89,-9.32,4.53
2/23/2021,Sao Paulo,-23.55052,-46.633309,24.4,62.29,14.77,33.33,23.25,22,72.79,76,-5.68,4.22
2/24/2021,Sao Paulo,-23.55052,-46.633309,24.37,64.62,16.27,31.4,23.33,22.45,72,75.86,-3.92,5.09
2/25/2021,Sao Paulo,-23.55052,-46.633309,21.78,80.44,16.81,27.78,23.52,22.68,70.45,76.3,-3.7,7.67
2/26/2021,Sao Paulo,-23.55052,-46.633309,20.93,82.48,17.03,26.68,23.38,22.87,71.22,75.46,-2.23,5.62
2/27/2021,Sao Paulo,-23.55052,-46.633309,21.39,82.16,16.96,28.89,23.01,23.16,72.33,74.96,0.65,3.51
2/28/2021,Sao Paulo,-23.55052,-46.633309,22.25,80.46,16.77,30,22.74,23.45,73.62,73.02,3.03,-0.82
3/1/2021,Sao Paulo,-23.55052,-46.633309,23.2,74.54,16.88,30.56,22.62,23.46,74.72,72.45,3.58,-3.13
3/2/2021,Sao Paulo,-23.55052,-46.633309,23.71,73.83,17.06,31.11,22.62,23.25,75.28,72.79,2.71,-3.42
3/3/2021,Sao Paulo,-23.55052,-46.633309,24.76,63.88,19.12,32.22,22.52,23.33,76.93,72,3.47,-6.85
3/4/2021,Sao Paulo,-23.55052,-46.633309,24.22,69.58,18.23,32.78,22.57,23.52,76.83,70.45,4.04,-9.06
3/5/2021,Sao Paulo,-23.55052,-46.633309,23.04,75.42,18.83,32.22,22.92,23.38,75.28,71.22,1.97,-5.7
3/6/2021,Sao Paulo,-23.55052,-46.633309,21.49,87.25,18.78,27,23.22,23.01,74.27,72.33,-0.91,-2.68
3/7/2021,Sao Paulo,-23.55052,-46.633309,21.27,85.37,17.49,27.78,23.24,22.74,74.99,73.62,-2.2,-1.86
3/8/2021,Sao Paulo,-23.55052,-46.633309,22.31,76.79,15.96,28.89,23.1,22.62,75.7,74.72,-2.12,-1.31
3/9/2021,Sao Paulo,-23.55052,-46.633309,22.67,69.17,14.99,30.56,22.97,22.62,76.02,75.28,-1.55,-0.98
3/10/2021,Sao Paulo,-23.55052,-46.633309,21.78,67.75,14.62,29,22.82,22.52,75.35,76.93,-1.33,2.05
3/11/2021,Sao Paulo,-23.55052,-46.633309,22.92,72.12,16.05,30,22.4,22.57,75.9,76.83,0.75,1.21
3/12/2021,Sao Paulo,-23.55052,-46.633309,23.58,74.64,16.85,31,22.21,22.92,76.27,75.28,3.1,-1.32
3/13/2021,Sao Paulo,-23.55052,-46.633309,23.68,74.08,17.51,30.92,22.29,23.22,76.16,74.27,4.01,-2.54
3/14/2021,Sao Paulo,-23.55052,-46.633309,24.05,71.25,17.05,31.05,22.6,23.24,74.27,74.99,2.75,0.96
3/15/2021,Sao Paulo,-23.55052,-46.633309,23.85,70.04,16.43,31,23,23.1,72.26,75.7,0.43,4.54
3/16/2021,Sao Paulo,-23.55052,-46.633309,23.61,72.12,16.8,31.11,23.22,22.97,71.29,76.02,-1.09,6.22
3/17/2021,Sao Paulo,-23.55052,-46.633309,24.73,66.21,16.35,32.22,23.35,22.82,71.71,75.35,-2.32,4.83
