Reported_Date,City,daily_temp,daily_humidity,mavg_7_temp,mavg_7_humidity,mavg_15_temp,mavg_15_humidity
2020-03-21,New York,11.95,44.62,8.370000000000001,58.83857142857143,8.846666666666666,57.85266666666667
2020-03-22,New York,4.13,36.67,8.617142857142857,60.43285714285714,9.3,55.681333333333335
2020-03-23,New York,3.63,80.72,8.001428571428571,60.034285714285716,9.274666666666667,54.156666666666666
2020-03-24,New York,6.22,70.75,7.878571428571428,65.42285714285715,9.091333333333333,57.066
2020-03-25,New York,6.35,71.75,7.735714285714286,64.38142857142857,8.682666666666668,59.360666666666674
2020-03-26,New York,7.18,61.58,7.424285714285714,67.1557142857143,8.114666666666666,60.93
2020-03-27,New York,12.93,58.38,7.398571428571429,64.18,7.831999999999999,61.41
2020-03-28,New York,9.76,59.32,7.484285714285713,60.63857142857143,8.187999999999999,61.187999999999995
2020-03-29,New York,7.92,92.83,7.171428571428571,62.73857142857143,8.049333333333333,59.71066666666666
2020-03-30,New York,7.89,86.29,7.712857142857142,70.76142857142857,7.896,63.668666666666674
2020-03-31,New York,6.67,81.88,8.321428571428571,71.55714285714286,7.859333333333334,66.79066666666667
2020-04-01,New York,7.19,60.25,8.385714285714286,73.14714285714285,8.004666666666667,69.38266666666667
2020-04-02,New York,8.88,45.58,8.505714285714285,71.50428571428571,8.002666666666666,68.19666666666667
2020-04-03,New York,9.86,60.88,8.748571428571429,69.21857142857142,8.026,67.74666666666667
2020-04-04,New York,10.71,72.04,8.31,69.57571428571428,8.192666666666666,66.31133333333334
2020-04-05,New York,10.81,76.21,8.445714285714287,71.39285714285714,8.084666666666667,65.56933333333333
2020-04-06,New York,12.84,61.5,8.858571428571429,69.01857142857143,8.008666666666667,67.67533333333333
2020-04-07,New York,13.93,35.54,9.565714285714288,65.47714285714285,8.589333333333334,69.33066666666667
2020-04-08,New York,14.0,67.75,10.602857142857143,58.857142857142854,9.276000000000002,66.31866666666666
2020-04-09,New York,10.93,76.96,11.575714285714286,59.92857142857143,9.794666666666668,66.11866666666667
2020-04-10,New York,6.9,53.54,11.86857142857143,64.41142857142857,10.1,66.466
2020-04-11,New York,7.62,39.04,11.445714285714287,63.362857142857145,10.081333333333333,65.93
2020-04-12,New York,10.67,48.96,11.004285714285714,58.64857142857142,9.727333333333332,64.64066666666666
2020-04-13,New York,14.32,88.31,10.984285714285715,54.75571428571429,9.788,63.95
2020-04-14,New York,12.49,49.67,11.195714285714287,58.58571428571429,10.214666666666666,63.64866666666667
2020-04-15,New York,8.79,44.67,10.99,60.604285714285716,10.521333333333333,61.20733333333333
2020-04-16,New York,7.69,39.0,10.245714285714286,57.30714285714286,10.662666666666667,58.72666666666667
2020-04-17,New York,5.62,48.58,9.782857142857143,51.884285714285724,10.696,57.309999999999995
2020-04-18,New York,6.64,82.36,9.6,51.175714285714285,10.478666666666667,57.51
2020-04-19,New York,9.08,51.79,9.459999999999999,57.36428571428572,10.264000000000001,58.942
2020-04-20,New York,11.78,46.96,9.232857142857142,57.76857142857143,10.155333333333335,57.592
2020-04-21,New York,10.2,66.56,8.870000000000001,51.86142857142857,10.22,55.642
2020-04-22,New York,6.25,37.42,8.542857142857143,54.27428571428571,10.044,55.97933333333333
2020-04-23,New York,6.89,37.79,8.18,53.23857142857143,9.532,56.10466666666667
2020-04-24,New York,7.35,85.29,8.065714285714284,53.065714285714286,9.057999999999998,54.10733333333334
2020-04-25,New York,10.68,70.42,8.312857142857142,58.309999999999995,8.819333333333333,54.66266666666666
2020-04-26,New York,9.08,75.74,8.889999999999999,56.60428571428571,9.071333333333333,55.788000000000004
2020-04-27,New York,6.84,78.69,8.889999999999999,60.02571428571429,9.168666666666667,58.23466666666666
2020-04-28,New York,10.25,57.79,8.184285714285714,64.55857142857143,8.913333333333332,60.21666666666667
2020-04-29,New York,10.78,74.04,8.191428571428572,63.305714285714295,8.642,58.182
2020-04-30,New York,11.9,84.81,8.838571428571429,68.53714285714285,8.527999999999999,59.806666666666665
2020-05-01,New York,13.85,88.7,9.554285714285713,75.25428571428571,8.735333333333333,62.48266666666667
2020-05-02,New York,16.6,47.75,10.482857142857142,75.74142857142859,9.145999999999999,65.796
2020-05-03,New York,18.88,55.46,11.328571428571427,72.50285714285715,9.877999999999998,65.74066666666667
2020-05-04,New York,18.86,45.0,12.728571428571428,69.60571428571428,10.693999999999999,63.94733333333333
2020-05-05,New York,11.8,39.54,14.445714285714287,64.79285714285714,11.346,63.494666666666674
2020-05-06,New York,10.57,59.29,14.667142857142858,62.18571428571429,11.347333333333331,63.0
2020-05-07,New York,12.03,54.04,14.637142857142857,60.07857142857142,11.371999999999998,62.51533333333334
2020-05-08,New York,11.26,48.79,14.655714285714286,55.682857142857145,11.757333333333332,63.62333333333333
2020-05-09,New York,5.15,58.58,14.285714285714286,49.98142857142857,12.048666666666668,64.35666666666667
2020-05-10,New York,9.42,44.42,12.65,51.528571428571425,11.902,62.576
2020-05-11,New York,12.26,59.88,11.298571428571426,49.95142857142857,11.818000000000001,60.842666666666666
2020-05-12,New York,10.31,44.58,10.355714285714285,52.07714285714286,12.03,59.78533333333334
2020-05-13,New York,11.29,36.33,10.142857142857142,52.79714285714285,12.261333333333333,57.51133333333334
2020-05-14,New York,13.29,49.38,10.245714285714286,49.51714285714286,12.330666666666666,56.080666666666666
2020-05-15,New York,20.42,64.29,10.425714285714287,48.85142857142857,12.498,54.43666666666666
2020-05-16,New York,21.88,57.04,11.734285714285715,51.065714285714286,13.065999999999999,53.068666666666665
2020-05-17,New York,16.0,58.54,14.124285714285715,50.84571428571429,13.601333333333333,50.958
2020-05-18,New York,15.34,61.62,15.064285714285715,52.86285714285714,13.561333333333332,51.67733333333333
2020-05-19,New York,15.82,51.0,15.504285714285714,53.11142857142857,13.325333333333333,52.087999999999994
2020-05-20,New York,13.64,47.46,16.291428571428572,54.028571428571425,13.122666666666666,52.48799999999999
2020-05-21,New York,12.87,60.62,16.627142857142857,55.618571428571435,13.245333333333333,53.016
2020-05-22,New York,16.64,74.44,16.56714285714286,57.22428571428571,13.398666666666667,53.10466666666667
2020-05-23,New York,17.19,91.86,16.027142857142856,58.674285714285716,13.706,54.46466666666666
2020-05-24,New York,14.67,65.12,15.357142857142858,63.64857142857142,14.101333333333333,57.336
2020-05-25,New York,16.24,75.71,15.167142857142858,64.58857142857143,14.735999999999999,57.772000000000006
2020-05-26,New York,18.04,81.88,15.295714285714284,66.60142857142857,15.190666666666667,59.858
2020-05-27,New York,18.79,80.5,15.612857142857143,71.01285714285714,15.576,61.324666666666666
2020-05-28,New York,19.75,86.54,16.34857142857143,75.73285714285714,16.141333333333332,63.71933333333333
2020-05-29,New York,22.15,82.29,17.33142857142857,79.4357142857143,16.705333333333332,67.06666666666666
2020-05-30,New York,22.93,65.38,18.11857142857143,80.55714285714285,17.296,69.26066666666667
2020-05-31,New York,19.1,42.17,18.93857142857143,76.77428571428572,17.46333333333333,69.33333333333333
2020-06-01,New York,16.04,40.38,19.571428571428573,73.49571428571429,17.278000000000002,68.342
2020-06-02,New York,18.56,47.25,19.54285714285714,68.44857142857143,17.28066666666667,67.13133333333333
2020-06-03,New York,20.53,70.73,19.617142857142856,63.50142857142857,17.495333333333335,66.17333333333333
2020-06-04,New York,23.69,70.21,19.865714285714287,62.105714285714285,17.80933333333333,67.48866666666667
2020-06-05,New York,22.86,79.64,20.428571428571427,59.77285714285715,18.479333333333333,69.00533333333333
2020-06-06,New York,24.5,80.4,20.53,59.394285714285715,19.145333333333333,70.27333333333333
2020-06-07,New York,22.34,42.96,20.754285714285714,61.54,19.669333333333334,70.67066666666666
2020-06-08,New York,21.09,42.75,21.217142857142857,61.652857142857144,20.012666666666668,67.41066666666667
2020-06-09,New York,23.99,52.79,21.93857142857143,61.99142857142857,20.44066666666667,65.91933333333333
2020-06-10,New York,25.38,62.21,22.714285714285715,62.78285714285715,20.95733333333333,64.39133333333334
2020-06-11,New York,23.78,81.63,23.407142857142855,61.565714285714286,21.44666666666667,63.08
2020-06-12,New York,24.78,63.62,23.419999999999998,63.19714285714286,21.779333333333334,63.15533333333333
2020-06-13,New York,21.16,44.25,23.694285714285712,60.90857142857143,22.11466666666667,61.62733333333333
2020-06-14,New York,17.75,47.21,23.217142857142854,55.744285714285716,22.04866666666667,59.091333333333324
2020-06-15,New York,19.01,59.46,22.561428571428568,56.35142857142857,21.703333333333333,57.88
2020-06-16,New York,19.57,59.79,22.264285714285712,58.73857142857143,21.697333333333333,59.032666666666664
2020-06-17,New York,20.13,65.17,21.632857142857144,59.738571428571426,21.932666666666663,60.32666666666667
2020-06-18,New York,20.51,82.33,20.882857142857144,60.16142857142857,22.037333333333333,61.52133333333333
2020-06-19,New York,22.07,78.96,20.41571428571429,60.26142857142857,22.036,62.294666666666664
2020-06-20,New York,24.01,71.67,20.028571428571432,62.452857142857134,21.928,62.87800000000001
2020-06-21,New York,24.48,71.12,20.435714285714287,66.36999999999999,22.004666666666665,62.346666666666664
2020-06-22,New York,26.32,68.12,21.397142857142857,69.78571428571429,22.003333333333334,61.727999999999994
2020-06-23,New York,26.12,69.38,22.44142857142857,71.02285714285713,22.268666666666668,63.40533333333334
2020-06-24,New York,26.12,66.0,23.377142857142854,72.39285714285714,22.604,65.18066666666667
2020-06-25,New York,25.58,49.88,24.232857142857142,72.51142857142857,22.746000000000002,66.06133333333334
2020-06-26,New York,25.04,60.33,24.957142857142856,67.87571428571428,22.759333333333338,65.23933333333333
2020-06-27,New York,24.64,65.67,25.381428571428575,65.21428571428571,22.84333333333333,63.81933333333334
2020-06-28,New York,26.19,75.76,25.471428571428568,64.35714285714286,22.834000000000003,63.956
2020-06-29,New York,25.4,68.12,25.715714285714284,65.02000000000001,23.169333333333334,66.05666666666667
2020-06-30,New York,22.82,72.83,25.584285714285716,65.02000000000001,23.679333333333332,67.45066666666666
2020-07-01,New York,22.59,77.92,25.11285714285714,65.51285714285714,23.933333333333334,68.34200000000001
2020-07-02,New York,25.68,66.79,24.608571428571427,67.2157142857143,24.134666666666668,69.55066666666667
2020-07-03,New York,28.53,56.46,24.622857142857146,69.63142857142859,24.50466666666667,69.65866666666666
2020-07-04,New York,23.95,77.33,25.12142857142857,69.07857142857144,25.03933333333333,67.934
2020-07-05,New York,26.41,69.88,25.02285714285714,70.74428571428571,25.164666666666665,67.82533333333333
2020-07-06,New York,27.23,65.12,25.054285714285715,69.9042857142857,25.324666666666666,67.706
2020-07-07,New York,24.08,79.75,25.315714285714286,69.47571428571429,25.508,67.306
2020-07-08,New York,25.81,80.0,25.495714285714286,70.46428571428571,25.358666666666668,68.08133333333333
2020-07-09,New York,26.52,76.83,25.955714285714286,70.76142857142857,25.338,68.78933333333335
2020-07-10,New York,24.25,89.7,26.075714285714287,72.19571428571427,25.364666666666665,69.51133333333334
2020-07-11,New York,25.17,84.72,25.464285714285715,76.94428571428571,25.276,72.166
2020-07-12,New York,26.59,65.08,25.638571428571428,78.0,25.28466666666667,73.792
2020-07-13,New York,26.85,61.83,25.664285714285715,77.31428571428572,25.414666666666665,73.75266666666667
2020-07-14,New York,26.15,54.29,25.609999999999996,76.8442857142857,25.458666666666666,72.824
2020-07-15,New York,24.63,66.92,25.905714285714286,73.20714285714287,25.508666666666667,71.902
2020-07-16,New York,22.99,67.83,25.737142857142857,71.33857142857143,25.62933333333333,71.508
2020-07-17,New York,23.42,74.96,25.232857142857142,70.05285714285715,25.656,70.83533333333334
2020-07-18,New York,27.52,66.58,25.114285714285717,67.94714285714285,25.505333333333333,71.38000000000001
2020-07-19,New York,29.01,65.5,25.45,65.35571428571428,25.438,72.05466666666666
2020-07-20,New York,30.42,65.38,25.795714285714286,65.41571428571429,25.775333333333332,71.266
2020-07-21,New York,29.63,52.04,26.305714285714284,65.92285714285715,26.042666666666666,70.966
2020-07-22,New York,28.21,73.73,26.802857142857142,65.60142857142857,26.202666666666666,70.09400000000001
2020-07-23,New York,25.79,83.23,27.314285714285717,66.57428571428571,26.478,69.69266666666665
2020-07-24,New York,25.28,82.58,27.714285714285715,68.77428571428571,26.476666666666667,69.90799999999999
2020-07-25,New York,26.5,74.83,27.979999999999997,69.86285714285715,26.394000000000002,70.29133333333333
2020-07-26,New York,28.97,65.21,27.834285714285716,71.04142857142857,26.544,69.3
2020-07-27,New York,29.99,52.71,27.828571428571426,71.0,26.79733333333333,67.99933333333334
2020-07-28,New York,30.42,61.88,27.767142857142858,69.19,27.024,67.17466666666665
2020-07-29,New York,28.59,61.21,27.88,70.5957142857143,27.262,67.17800000000001
2020-07-30,New York,28.83,57.46,27.934285714285714,68.80714285714285,27.424666666666667,67.63933333333333
2020-07-31,New York,24.91,78.11,28.368571428571432,65.12571428571428,27.704666666666665,67.00866666666667
2020-08-01,New York,26.23,68.96,28.315714285714286,64.48714285714286,27.832666666666668,67.694
2020-08-02,New York,27.31,73.83,28.277142857142856,63.64857142857143,28.02,67.294
2020-08-03,New York,28.72,62.79,28.04,64.88000000000001,28.006000000000004,67.77733333333333
2020-08-04,New York,24.85,80.97,27.858571428571427,66.32000000000001,27.986666666666668,67.59666666666666
2020-08-05,New York,26.46,66.67,27.062857142857144,69.04714285714286,27.615333333333336,68.636
2020-08-06,New York,24.69,60.29,26.75857142857143,69.82714285714286,27.404,69.61133333333333
2020-08-07,New York,23.52,68.88,26.167142857142856,70.23142857142857,27.16933333333333,68.71533333333333
2020-08-08,New York,23.79,79.4,25.96857142857143,68.91285714285713,27.017999999999997,67.75866666666667
2020-08-09,New York,25.42,77.17,25.62,70.4042857142857,26.918666666666663,67.54666666666667
2020-08-10,New York,28.03,72.75,25.349999999999998,70.88142857142857,26.846666666666668,67.70266666666666
2020-08-11,New York,27.83,73.08,25.25142857142857,72.30428571428571,26.784,68.20533333333333
2020-08-12,New York,27.52,76.85,25.677142857142858,71.17714285714285,26.64,69.56333333333333
2020-08-13,New York,25.47,81.73,25.82857142857143,72.63142857142857,26.446666666666665,70.56133333333332
2020-08-14,New York,26.02,68.42,25.94,75.69428571428571,26.238666666666667,71.92933333333333
2020-08-15,New York,25.1,56.71,26.297142857142855,75.62857142857145,26.051333333333336,72.66000000000001
2020-08-16,New York,21.26,78.88,26.48428571428571,72.38714285714285,26.064,71.23333333333333
2020-08-17,New York,21.91,70.58,25.889999999999997,72.63142857142857,25.732666666666667,71.89466666666667
2020-08-18,New York,23.05,72.69,25.015714285714285,72.32142857142857,25.372666666666664,71.67800000000001
2020-08-19,New York,22.46,72.4,24.332857142857144,72.26571428571428,24.994666666666667,72.338
2020-08-20,New York,22.38,57.62,23.609999999999996,71.63,24.83533333333333,71.76666666666667
2020-08-21,New York,24.09,65.88,23.16857142857143,68.18571428571428,24.563333333333333,71.16333333333334
2020-08-22,New York,26.52,72.79,22.892857142857142,67.82285714285715,24.523333333333333,71.536
2020-08-23,New York,26.12,74.21,23.095714285714283,70.12,24.723333333333336,71.79666666666667
2020-08-24,New York,27.37,71.71,23.79,69.45285714285714,24.878666666666668,71.45066666666666
2020-08-25,New York,27.79,65.38,24.57,69.61428571428571,25.008666666666667,71.08666666666666
2020-08-26,New York,23.51,51.0,25.247142857142855,68.57,24.99266666666667,70.59533333333334
2020-08-27,New York,25.66,60.12,25.397142857142857,65.51285714285714,24.704666666666665,69.12333333333332
2020-08-28,New York,25.57,72.04,25.865714285714287,65.86999999999999,24.580666666666666,68.008
2020-08-29,New York,24.21,85.79,26.07714285714286,66.75,24.587333333333337,67.362
2020-08-30,New York,23.62,58.29,25.747142857142858,68.60714285714286,24.466666666666665,68.52
2020-08-31,New York,21.32,55.62,25.389999999999997,66.33285714285714,24.368000000000002,68.62533333333333
2020-09-01,New York,22.28,75.04,24.525714285714287,64.03428571428572,24.372,67.07466666666667
2020-09-02,New York,23.15,84.22,23.73857142857143,65.41428571428573,24.396666666666665,67.372
2020-09-03,New York,25.88,68.96,23.687142857142856,70.16,24.403333333333332,68.14066666666666
2020-09-04,New York,24.78,75.85,23.718571428571426,71.42285714285715,24.631333333333334,67.91133333333333
2020-09-05,New York,23.1,46.83,23.60571428571429,71.96714285714286,24.791333333333334,69.12666666666668
2020-09-06,New York,22.88,60.67,23.44714285714286,66.40142857142857,24.72533333333333,67.85666666666667
2020-09-07,New York,23.0,66.79,23.341428571428573,66.74142857142857,24.482666666666667,67.04866666666666
2020-09-08,New York,23.53,72.04,23.58142857142857,68.33714285714287,24.27466666666667,66.554
2020-09-09,New York,23.21,82.46,23.759999999999998,67.90857142857143,24.018666666666668,66.576
2020-09-10,New York,24.53,87.37,23.76857142857143,67.65714285714286,23.71333333333333,67.71466666666667
2020-09-11,New York,23.29,77.71,23.575714285714287,70.28714285714285,23.781333333333333,70.13933333333333
2020-09-12,New York,19.25,64.58,23.36285714285714,70.55285714285715,23.623333333333335,71.312
2020-09-13,New York,20.13,73.62,22.812857142857144,73.08857142857143,23.201999999999998,70.81466666666667
2020-09-14,New York,22.39,64.58,22.419999999999998,74.93857142857144,22.93,70.00333333333333
2020-09-15,New York,15.96,51.62,22.33285714285714,74.62285714285714,22.848,70.42266666666666
2020-09-16,New York,17.62,64.92,21.25142857142857,71.70571428571428,22.490666666666666,70.15599999999999
2020-09-17,New York,20.32,74.33,20.452857142857145,69.2,22.180000000000003,69.48133333333334
2020-09-18,New York,19.52,68.08,19.851428571428574,67.33714285714287,21.991333333333333,68.82199999999999
2020-09-19,New York,14.24,37.38,19.312857142857144,65.96142857142857,21.567333333333334,68.76333333333334
2020-09-20,New York,13.66,37.88,18.59714285714286,62.075714285714284,20.86466666666667,66.19866666666667
2020-09-21,New York,13.89,44.62,17.672857142857143,56.96999999999999,20.235333333333337,65.602
2020-09-22,New York,15.59,45.83,16.458571428571428,54.11857142857143,19.636000000000003,64.532
2020-09-23,New York,19.84,48.08,16.405714285714286,53.29142857142857,19.142,63.134666666666675
2020-09-24,New York,20.7,60.17,16.722857142857144,50.88571428571429,18.896,61.53733333333333
2020-09-25,New York,20.44,72.79,16.777142857142856,48.86285714285714,18.728666666666665,60.05133333333333
2020-09-26,New York,20.32,77.54,16.908571428571427,49.535714285714285,18.456000000000003,59.07933333333334
2020-09-27,New York,21.77,82.0,17.777142857142856,55.27285714285715,18.258,59.068
2020-09-28,New York,22.36,85.42,18.935714285714283,61.57571428571429,18.426,60.22933333333333
2020-09-29,New York,21.28,85.08,20.145714285714284,67.40428571428572,18.574666666666666,61.016
2020-09-30,New York,19.8,77.69,20.958571428571428,73.01142857142858,18.50066666666667,62.382666666666665
2020-10-01,New York,18.52,62.58,20.952857142857145,77.24142857142856,18.756666666666664,64.12066666666666
2020-10-02,New York,16.42,63.0,20.641428571428573,77.58571428571429,18.816666666666666,63.964666666666666
2020-10-03,New York,15.43,54.25,20.06714285714286,76.18714285714285,18.556666666666665,63.20933333333334
2020-10-04,New York,15.29,59.54,19.368571428571432,72.86,18.284,62.28733333333333
2020-10-05,New York,16.24,63.92,18.442857142857143,69.65142857142857,18.354,63.76466666666667
2020-10-06,New York,17.06,68.71,17.568571428571428,66.58,18.526,65.50066666666666
2020-10-07,New York,18.63,65.33,16.965714285714284,64.24142857142856,18.737333333333332,67.10666666666667
2020-10-08,New York,15.99,48.83,16.798571428571428,62.47571428571428,18.94,68.40666666666667
2020-10-09,New York,15.16,51.29,16.437142857142856,60.51142857142857,18.683333333333334,68.45666666666666
2020-10-10,New York,17.86,66.46,16.257142857142856,58.83857142857143,18.314,67.86466666666666
2020-10-11,New York,18.48,73.12,16.604285714285712,60.582857142857144,18.142,67.44266666666667
2020-10-12,New York,12.36,84.74,17.06,62.52285714285714,18.019333333333336,67.148
2020-10-13,New York,13.42,90.94,16.505714285714287,65.49714285714286,17.392,67.33066666666667
2020-10-14,New York,15.27,63.67,15.985714285714286,68.67285714285714,16.796,67.69866666666665
2020-10-15,New York,17.58,64.29,15.505714285714287,68.43571428571428,16.395333333333333,66.27133333333333
2020-10-16,New York,14.8,87.86,15.732857142857142,70.64428571428572,16.247333333333334,65.378
2020-10-17,New York,11.27,65.38,15.68142857142857,75.86857142857141,15.999333333333334,67.06333333333333
2020-10-18,New York,12.62,59.83,14.74,75.71428571428571,15.655999999999999,67.22200000000001
2020-10-19,New York,14.87,71.58,13.902857142857142,73.8157142857143,15.468666666666666,67.594
2020-10-20,New York,17.01,84.52,14.26142857142857,71.93571428571428,15.440666666666665,68.39666666666668
2020-10-21,New York,17.7,91.64,14.774285714285712,71.01857142857143,15.491999999999999,69.77
2020-10-22,New York,18.53,92.12,15.12142857142857,75.01428571428572,15.534666666666668,71.29866666666666
2020-10-23,New York,18.05,90.04,15.257142857142856,78.99000000000001,15.527999999999999,73.08466666666666
2020-10-24,New York,17.71,83.04,15.721428571428573,79.30142857142857,15.665333333333335,75.83200000000001
2020-10-25,New York,9.81,58.21,16.64142857142857,81.82428571428571,15.835333333333333,77.94866666666667
2020-10-26,New York,12.07,89.41,16.240000000000002,81.59285714285714,15.298666666666666,77.39866666666666
2020-10-27,New York,13.86,82.71,15.84,84.14,14.871333333333332,78.48466666666667
2020-10-28,New York,12.32,82.53,15.39,83.88142857142857,14.971333333333332,78.34933333333333
2020-10-29,New York,11.23,87.19,14.621428571428572,82.58000000000001,14.898,77.78866666666666
2020-10-30,New York,6.12,88.88,13.578571428571431,81.87571428571428,14.628666666666668,79.35666666666667
2020-10-31,New York,4.07,71.04,11.874285714285714,81.71000000000001,13.864666666666666,80.996
2020-11-01,New York,9.26,70.42,9.925714285714287,79.99571428571429,13.149333333333335,79.87466666666666
2020-11-02,New York,6.42,51.21,9.847142857142858,81.74,13.015333333333334,80.21066666666665
2020-11-03,New York,7.56,49.75,9.040000000000001,76.28285714285714,12.602,79.636
2020-11-04,New York,10.15,58.04,8.139999999999999,71.57428571428571,12.114666666666666,78.18066666666667
2020-11-05,New York,13.9,72.21,7.83,68.07571428571428,11.657333333333332,76.41533333333334
2020-11-06,New York,15.49,69.17,8.211428571428572,65.93571428571428,11.404,75.11999999999999
2020-11-07,New York,16.92,54.25,9.549999999999999,63.120000000000005,11.201333333333334,73.59
2020-11-08,New York,17.08,54.71,11.385714285714286,60.721428571428575,11.126000000000001,71.204
2020-11-09,New York,16.11,61.92,12.502857142857142,58.47714285714285,11.084000000000001,69.31533333333333
2020-11-10,New York,17.49,71.75,13.887142857142859,60.00714285714286,11.504,69.56266666666667
2020-11-11,New York,18.38,86.67,15.305714285714286,63.15,11.865333333333334,68.38533333333334
2020-11-12,New York,15.8,91.46,16.48142857142857,67.24,12.166666666666666,68.64933333333333
2020-11-13,New York,9.13,85.23,16.752857142857145,69.99,12.398666666666667,69.24466666666667
2020-11-14,New York,8.93,60.71,15.844285714285714,72.28428571428572,12.258666666666667,69.114
2020-11-15,New York,9.43,64.88,14.702857142857141,73.20714285714287,12.446,67.236
2020-11-16,New York,11.32,50.5,13.61,74.66,12.803333333333333,66.82533333333333
2020-11-17,New York,7.33,52.54,12.925714285714283,73.02857142857142,12.940666666666665,65.49733333333333
2020-11-18,New York,1.84,46.75,11.474285714285713,70.28428571428572,13.001333333333333,65.586
2020-11-19,New York,2.47,53.08,9.111428571428572,64.58142857142857,12.620000000000001,65.386
2020-11-20,New York,9.75,55.58,7.207142857142857,59.098571428571425,12.108,65.05533333333334
2020-11-21,New York,13.47,52.38,7.295714285714285,54.86285714285714,11.831333333333333,63.94666666666667
2020-11-22,New York,9.31,62.29,7.944285714285714,53.67285714285714,11.696666666666665,62.827333333333335
2020-11-23,New York,11.95,77.58,7.927142857142857,53.30285714285714,11.189333333333334,63.36333333333334
2020-11-24,New York,6.61,53.21,8.017142857142856,57.17142857142857,10.847333333333331,64.88799999999999
2020-11-25,New York,8.69,59.29,7.914285714285714,57.26714285714285,10.214,64.30733333333333
2020-11-26,New York,14.04,77.73,8.892857142857142,59.058571428571426,9.627333333333333,63.47666666666666
2020-11-27,New York,12.86,70.96,10.545714285714284,62.58,9.338,62.88066666666666
2020-11-28,New York,10.7,59.54,10.989999999999998,64.77714285714286,9.142,61.514
2020-11-29,New York,8.02,52.29,10.594285714285714,65.8,9.246666666666666,59.80133333333333
2020-11-30,New York,12.63,77.89,10.409999999999998,64.37142857142857,9.186,59.24
2020-12-01,New York,11.66,78.79,10.507142857142856,64.41571428571429,9.399333333333333,60.10733333333334
2020-12-02,New York,4.16,63.0,11.228571428571428,68.07000000000001,9.421999999999999,61.99333333333333
2020-12-03,New York,4.68,56.38,10.581428571428573,68.6,9.210666666666668,62.690666666666665
2020-12-04,New York,8.2,61.04,9.244285714285713,65.55,9.4,63.33266666666667
2020-12-05,New York,6.67,85.07,8.578571428571427,64.13285714285715,9.782000000000002,63.86333333333334
2020-12-06,New York,3.38,54.62,8.002857142857142,67.78,9.576666666666666,65.82933333333332
2020-12-07,New York,1.38,55.75,7.340000000000001,68.11285714285715,8.904,65.97866666666667
2020-12-08,New York,0.56,59.21,5.732857142857143,64.95,8.375333333333334,65.54266666666666
2020-12-09,New York,0.89,66.0,4.147142857142857,62.152857142857144,7.616,64.318
2020-12-10,New York,4.84,68.17,3.6799999999999997,62.58142857142857,7.234666666666667,65.17066666666668
2020-12-11,New York,6.95,63.75,3.7028571428571424,64.26571428571428,6.977999999999999,65.76266666666666
2020-12-12,New York,8.97,81.88,3.524285714285714,64.65285714285714,6.505333333333334,64.83066666666667
2020-12-13,New York,11.73,72.67,3.8528571428571428,64.19714285714285,6.2459999999999996,65.55866666666667
2020-12-14,New York,5.48,73.28,5.045714285714285,66.77571428571429,6.314666666666667,66.434
2020-12-15,New York,2.16,52.96,5.631428571428572,69.28,6.145333333333334,67.83333333333333
2020-12-16,New York,-1.55,57.92,5.86,68.38714285714286,5.447333333333333,66.17133333333332
2020-12-17,New York,-2.14,88.66,5.5114285714285725,67.23285714285714,4.566666666666666,64.78
2020-12-18,New York,-2.57,70.12,4.514285714285714,70.16,4.1466666666666665,66.49066666666667
2020-12-19,New York,-3.57,66.04,3.1542857142857144,71.07000000000001,3.6633333333333336,67.40666666666667
2020-12-20,New York,0.05,69.92,1.362857142857143,68.80714285714286,2.8786666666666667,67.74
2020-12-21,New York,3.54,80.92,-0.30571428571428566,68.41428571428571,2.4373333333333336,66.73
2020-12-22,New York,4.46,73.25,-0.5828571428571429,69.50571428571429,2.448,68.48333333333333
2020-12-23,New York,4.43,50.25,-0.25428571428571434,72.4042857142857,2.6533333333333333,69.65
2020-12-24,New York,9.03,75.67,0.5999999999999999,71.30857142857143,2.9113333333333333,69.05266666666667
2020-12-25,New York,12.67,89.44,2.1957142857142857,69.45285714285714,3.454,69.69733333333333
2020-12-26,New York,-1.66,62.83,4.372857142857143,72.21285714285715,3.976,71.11533333333334
2020-12-27,New York,-1.44,60.5,4.645714285714285,71.75428571428571,3.4019999999999997,71.054
2020-12-28,New York,4.48,66.04,4.432857142857143,70.40857142857143,2.7079999999999997,69.62866666666667
2020-12-29,New York,4.03,47.92,4.567142857142857,68.28285714285714,2.224666666666667,69.18666666666668
2020-12-30,New York,0.46,52.08,4.505714285714285,64.66428571428573,2.1279999999999997,67.496
2020-12-31,New York,6.22,73.75,3.9385714285714286,64.92571428571429,2.0146666666666664,67.43733333333334
2021-01-01,New York,2.32,63.12,3.5371428571428574,64.65142857142857,2.532666666666666,68.49266666666666
2021-01-02,New York,5.13,82.89,2.0585714285714287,60.89142857142857,2.8299999999999996,66.79
2021-01-03,New York,2.58,78.44,3.028571428571429,63.75714285714286,3.3433333333333333,67.64133333333334
2021-01-04,New York,3.12,82.76,3.602857142857143,66.32000000000001,3.753333333333333,68.468
2021-01-05,New York,3.55,73.04,3.408571428571429,68.70857142857143,3.958,69.324
2021-01-06,New York,3.07,65.96,3.3400000000000003,72.29714285714286,3.9586666666666663,68.79866666666666
2021-01-07,New York,2.03,57.33,3.7128571428571426,74.28,3.866,68.31266666666667
