Comparativo Ciudades,,,,,,,,
,,,,,,,,
Fecha,País,Ciudad,Casos confirmados acumulad,Fallecidos,Población (millones),Año población,Casos millón hab,Fallecidos millón hab
8/12/2020,Argentina,Buenos Aires,284241,7420,3075646,2020,92417,2413
8/12/2020,Brasil,Brasilia,236322,4032,3015268,2019,78375,1337
8/12/2020,Chile,Santiago de Chile,308319,10462,7460708,2020,41326,1402
8/12/2020,Ecuador,Quito,65512,2080,2011388,2020,32571,1034
8/12/2020,Ecuador,Guayaquil,17883,2475,2011388,2020,8891,1230
8/12/2020,México,Ciudad de México,239006,14184,8985339,2015,26600,1579
8/12/2020,Perú,Lima,371935,14616,9485405,2017,39211,1541
8/12/2020,Uruguay,Montevideo,4937,56,1351162,2020,3654,41
8/12/2020,Brasil,Sao Paulo,365670,14805,12252023,2017,29846,1208
8/12/2020,Estados Unidos,Miami,249043,3930,2761581,2018,90181,1423
8/12/2020,Estados Unidos,New York,340974,24364,8398748,2018,40598,2901
8/12/2020,España,Madrid,357531,11449,3266126,2020,109466,3505
9/12/2020,Colombia,Bogotá,394977,8792,7743955,2020,51005,1135
9/12/2020,Argentina,Buenos Aires,284827,7441,3075646,2020,92607,2419
9/12/2020,Brasil,Brasilia,237114,4043,3015268,2019,78638,1341
9/12/2020,Chile,Santiago de Chile,308692,10487,7460708,2020,41376,1406
9/12/2020,Ecuador,Quito,65512,2080,2011388,2020,32571,1034
9/12/2020,Ecuador,Guayaquil,17883,2475,2011388,2020,8891,1230
9/12/2020,México,Ciudad de México,244062,14286,8985339,2015,27162,1590
9/12/2020,Perú,Lima,373055,14662,9485405,2017,39329,1546
9/12/2020,Uruguay,Montevideo,5239,59,1351162,2020,3877,44
9/12/2020,Brasil,Sao Paulo,367666,14868,12252023,2017,30009,1214
9/12/2020,Estados Unidos,Miami,251283,3943,2761581,2018,90992,1428
9/12/2020,Estados Unidos,New York,340974,24375,8398748,2018,40598,2902
9/12/2020,España,Madrid,359246,11497,3266126,2020,109991,3520
10/12/2020,Colombia,Bogotá,397285,8814,7743955,2020,51303,1138
10/12/2020,Argentina,Buenos Aires,285501,7449,3075646,2020,92826,2422
10/12/2020,Brasil,Brasilia,237114,4043,3015268,2019,78638,1341
10/12/2020,Chile,Santiago de Chile,309047,10495,7460708,2020,41423,1407
10/12/2020,Ecuador,Quito,65512,2080,2011388,2020,32571,1034
10/12/2020,Ecuador,Guayaquil,17883,2475,2011388,2020,8891,1230
10/12/2020,México,Ciudad de México,248976,14403,8985339,2015,27709,1603
10/12/2020,Perú,Lima,373797,14662,9485405,2017,39408,1546
10/12/2020,Uruguay,Montevideo,5239,59,1351162,2020,3877,44
10/12/2020,Brasil,Sao Paulo,367666,14868,12252023,2017,30009,1214
10/12/2020,Estados Unidos,Miami,251283,3943,2761581,2018,90992,1428
10/12/2020,Estados Unidos,New York,347691,24405,8398748,2018,41398,2906
10/12/2020,España,Madrid,361368,11537,3266126,2020,110641,3532
11/12/2020,Colombia,Bogotá,400408,8843,7743955,2020,51706,1142
11/12/2020,Argentina,Buenos Aires,286228,7461,3075646,2020,93063,2426
11/12/2020,Brasil,Brasilia,238634,4059,3015268,2019,79142,1346
11/12/2020,Chile,Santiago de Chile,309491,10517,7460708,2020,41483,1410
11/12/2020,Ecuador,Quito,65512,2080,2011388,2020,32571,1034
11/12/2020,Ecuador,Guayaquil,17883,2475,2011388,2020,8891,1230
11/12/2020,México,Ciudad de México,254543,14500,8985339,2015,28329,1614
11/12/2020,Perú,Lima,373797,14705,9485405,2017,39408,1550
11/12/2020,Uruguay,Montevideo,5420,59,1351162,2020,4011,44
11/12/2020,Brasil,Sao Paulo,371468,14944,12252023,2017,30319,1220
11/12/2020,Estados Unidos,Miami,255462,3965,2761581,2018,92506,1436
11/12/2020,Estados Unidos,New York,351674,24428,8398748,2018,41872,2909
11/12/2020,España,Madrid,361368,11537,3266126,2020,110641,3532
12/12/2020,Colombia,Bogotá,403145,8880,7743955,2020,52059,1147
12/12/2020,Argentina,Buenos Aires,286851,7468,3075646,2020,93265,2428
12/12/2020,Brasil,Brasilia,238634,4059,3015268,2019,79142,1346
12/12/2020,Chile,Santiago de Chile,309969,10526,7460708,2020,41547,1411
12/12/2020,Ecuador,Quito,66610,2088,2011388,2020,33116,1038
12/12/2020,Ecuador,Guayaquil,18166,2484,2011388,2020,9032,1235
12/12/2020,México,Ciudad de México,259553,14611,8985339,2015,28886,1626
12/12/2020,Perú,Lima,373797,14705,9485405,2017,39408,1550
12/12/2020,Uruguay,Montevideo,5615,60,1351162,2020,4156,44
12/12/2020,Brasil,Sao Paulo,371468,14944,12252023,2017,30319,1220
12/12/2020,Estados Unidos,Miami,257857,3981,2761581,2018,93373,1442
12/12/2020,Estados Unidos,New York,351674,24456,8398748,2018,41872,2912
12/12/2020,España,Madrid,361368,11537,3266126,2020,110641,3532
13/12/2020,Colombia,Bogotá,405649,8919,7743955,2020,52383,1152
13/12/2020,Argentina,Buenos Aires,287244,7471,3075646,2020,93393,2429
13/12/2020,Brasil,Brasilia,239096,4066,3015268,2019,79295,1348
13/12/2020,Chile,Santiago de Chile,309969,10526,7460708,2020,41547,1411
13/12/2020,Ecuador,Quito,66610,2088,2011388,2020,33116,1038
13/12/2020,Ecuador,Guayaquil,18166,2484,2011388,2020,9032,1235
13/12/2020,México,Ciudad de México,262794,14643,8985339,2015,29247,1630
13/12/2020,Perú,Lima,373797,14705,9485405,2017,39408,1550
13/12/2020,Uruguay,Montevideo,6002,61,1351162,2020,4442,45
13/12/2020,Brasil,Sao Paulo,371669,14968,12252023,2017,30335,1222
13/12/2020,Estados Unidos,Miami,257857,3981,2761581,2018,93373,1442
13/12/2020,Estados Unidos,New York,358081,24475,8398748,2018,42635,2914
13/12/2020,España,Madrid,365184,11556,3266126,2020,111810,3538
14/12/2020,Colombia,Bogotá,407627,8944,7743955,2020,52638,1155
14/12/2020,Argentina,Buenos Aires,287973,7487,3075646,2020,93630,2434
14/12/2020,Brasil,Brasilia,240132,4086,3015268,2019,79639,1355
14/12/2020,Chile,Santiago de Chile,310828,10556,7460708,2020,41662,1415
14/12/2020,Ecuador,Quito,66610,2088,2011388,2020,33116,1038
14/12/2020,Ecuador,Guayaquil,18166,2484,2011388,2020,9032,1235
14/12/2020,México,Ciudad de México,264330,14733,8985339,2015,29418,1640
14/12/2020,Perú,Lima,375530,14770,9485405,2017,39590,1557
14/12/2020,Uruguay,Montevideo,6225,64,1351162,2020,4607,47
14/12/2020,Brasil,Sao Paulo,371959,14984,12252023,2017,30359,1223
14/12/2020,Estados Unidos,Miami,262298,4005,2761581,2018,94981,1450
14/12/2020,Estados Unidos,New York,358081,24475,8398748,2018,42635,2914
14/12/2020,España,Madrid,367188,11590,3266126,2020,112423,3549
15/12/2020,Colombia,Bogotá,411689,8973,7743955,2020,53163,1159
15/12/2020,Argentina,Buenos Aires,288834,7496,3075646,2020,93910,2437
15/12/2020,Brasil,Brasilia,240869,4095,3015268,2019,79883,1358
15/12/2020,Chile,Santiago de Chile,311182,10566,7460708,2020,41709,1416
15/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
15/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
15/12/2020,México,Ciudad de México,269226,14837,8985339,2015,29963,1651
15/12/2020,Perú,Lima,375530,14770,9485405,2017,39590,1557
15/12/2020,Uruguay,Montevideo,6473,66,1351162,2020,4791,49
15/12/2020,Brasil,Sao Paulo,372875,15054,12252023,2017,30434,1229
15/12/2020,Estados Unidos,Miami,262298,4005,2761581,2018,94981,1450
15/12/2020,Estados Unidos,New York,362227,24524,8398748,2018,43129,2920
15/12/2020,España,Madrid,367188,11590,3266126,2020,112423,3549
16/12/2020,Colombia,Bogotá,414581,9009,7743955,2020,53536,1163
16/12/2020,Argentina,Buenos Aires,289552,7508,3075646,2020,94143,2441
16/12/2020,Brasil,Brasilia,241400,4107,3015268,2019,80059,1362
16/12/2020,Chile,Santiago de Chile,311670,10576,7460708,2020,41775,1418
16/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
16/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
16/12/2020,México,Ciudad de México,273444,14969,8985339,2015,30432,1666
16/12/2020,Perú,Lima,375978,14797,9485405,2017,39638,1560
16/12/2020,Uruguay,Montevideo,6779,69,1351162,2020,5017,51
16/12/2020,Brasil,Sao Paulo,372875,15054,12252023,2017,30434,1229
16/12/2020,Estados Unidos,Miami,267255,4022,2761581,2018,96776,1456
16/12/2020,Estados Unidos,New York,369385,24550,8398748,2018,43981,2923
16/12/2020,España,Madrid,371876,11635,3266126,2020,113858,3562
17/12/2020,Colombia,Bogotá,418639,9047,7743955,2020,54060,1168
17/12/2020,Argentina,Buenos Aires,290406,7528,3075646,2020,94421,2448
17/12/2020,Brasil,Brasilia,242299,4123,3015268,2019,80357,1367
17/12/2020,Chile,Santiago de Chile,312320,10590,7460708,2020,41862,1419
17/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
17/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
17/12/2020,México,Ciudad de México,277733,15083,8985339,2015,30910,1679
17/12/2020,Perú,Lima,375978,14797,9485405,2017,39638,1560
17/12/2020,Uruguay,Montevideo,7133,71,1351162,2020,5279,53
17/12/2020,Brasil,Sao Paulo,377507,15175,12252023,2017,30812,1239
17/12/2020,Estados Unidos,Miami,267255,4022,2761581,2018,96776,1456
17/12/2020,Estados Unidos,New York,369385,24599,8398748,2018,43981,2929
17/12/2020,España,Madrid,374114,11637,3266126,2020,114544,3563
18/12/2020,Colombia,Bogotá,421759,9103,7743955,2020,54463,1175
18/12/2020,Argentina,Buenos Aires,291295,7534,3075646,2020,94710,2450
18/12/2020,Brasil,Brasilia,243212,4132,3015268,2019,80660,1370
18/12/2020,Chile,Santiago de Chile,312847,10612,7460708,2020,41933,1422
18/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
18/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
18/12/2020,México,Ciudad de México,282691,15222,8985339,2015,31461,1694
18/12/2020,Perú,Lima,375978,14805,9485405,2017,39638,1561
18/12/2020,Uruguay,Montevideo,7485,73,1351162,2020,5540,54
18/12/2020,Brasil,Sao Paulo,379532,15223,12252023,2017,30977,1242
18/12/2020,Estados Unidos,Miami,272098,4050,2761581,2018,98530,1467
18/12/2020,Estados Unidos,New York,373882,24624,8398748,2018,44516,2932
18/12/2020,España,Madrid,374114,11637,3266126,2020,114544,3563
19/12/2020,Colombia,Bogotá,425914,9137,7743955,2020,55000,1180
19/12/2020,Argentina,Buenos Aires,292099,7543,3075646,2020,94972,2452
19/12/2020,Brasil,Brasilia,243934,4138,3015268,2019,80900,1372
19/12/2020,Chile,Santiago de Chile,313373,10628,7460708,2020,42003,1425
19/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
19/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
19/12/2020,México,Ciudad de México,287682,15336,8985339,2015,32017,1707
19/12/2020,Perú,Lima,378797,14805,9485405,2017,39935,1561
19/12/2020,Uruguay,Montevideo,7873,76,1351162,2020,5827,56
19/12/2020,Brasil,Sao Paulo,382030,15266,12252023,2017,31181,1246
19/12/2020,Estados Unidos,Miami,274117,4066,2761581,2018,99261,1472
19/12/2020,Estados Unidos,New York,380473,24637,8398748,2018,45301,2933
19/12/2020,España,Madrid,374114,11637,3266126,2020,114544,3563
20/12/2020,Colombia,Bogotá,428979,9185,7743955,2020,55395,1186
20/12/2020,Argentina,Buenos Aires,292641,7554,3075646,2020,95148,2456
20/12/2020,Brasil,Brasilia,244243,4145,3015268,2019,81002,1375
20/12/2020,Chile,Santiago de Chile,313791,10640,7460708,2020,42059,1426
20/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
20/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
20/12/2020,México,Ciudad de México,290051,15432,8985339,2015,32280,1717
20/12/2020,Perú,Lima,378797,14903,9485405,2017,39935,1571
20/12/2020,Uruguay,Montevideo,8206,79,1351162,2020,6073,58
20/12/2020,Brasil,Sao Paulo,382030,15266,12252023,2017,31181,1246
20/12/2020,Estados Unidos,Miami,274117,4066,2761581,2018,99261,1472
20/12/2020,Estados Unidos,New York,383811,24673,8398748,2018,45699,2938
20/12/2020,España,Madrid,377921,11660,3266126,2020,115709,3570
21/12/2020,Colombia,Bogotá,430198,9224,7743955,2020,55553,1191
21/12/2020,Argentina,Buenos Aires,293545,7579,3075646,2020,95442,2464
21/12/2020,Brasil,Brasilia,245243,4156,3015268,2019,81334,1378
21/12/2020,Chile,Santiago de Chile,314135,10653,7460708,2020,42105,1428
21/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
21/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
21/12/2020,México,Ciudad de México,291639,15560,8985339,2015,32457,1732
21/12/2020,Perú,Lima,379676,14955,9485405,2017,40027,1577
21/12/2020,Uruguay,Montevideo,8492,79,1351162,2020,6285,58
21/12/2020,Brasil,Sao Paulo,382760,15280,12252023,2017,31241,1247
21/12/2020,Estados Unidos,Miami,278739,4095,2761581,2018,100935,1483
21/12/2020,Estados Unidos,New York,387267,24700,8398748,2018,46110,2941
21/12/2020,España,Madrid,380312,11680,3266126,2020,116441,3576
22/12/2020,Colombia,Bogotá,433640,9280,7743955,2020,55997,1198
22/12/2020,Argentina,Buenos Aires,256602,7603,3075646,2020,83430,2472
22/12/2020,Brasil,Brasilia,245872,4169,3015268,2019,81542,1383
22/12/2020,Chile,Santiago de Chile,314583,10662,7460708,2020,42165,1429
22/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
22/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
22/12/2020,México,Ciudad de México,297345,15679,8985339,2015,33092,1745
22/12/2020,Perú,Lima,379676,14955,9485405,2017,40027,1577
22/12/2020,Uruguay,Montevideo,8843,80,1351162,2020,6545,59
22/12/2020,Brasil,Sao Paulo,382760,15334,12252023,2017,31241,1252
22/12/2020,Estados Unidos,Miami,278739,4095,2761581,2018,100935,1483
22/12/2020,Estados Unidos,New York,391640,24732,8398748,2018,46631,2945
22/12/2020,España,Madrid,382855,11683,3266126,2020,117220,3577
23/12/2020,Colombia,Bogotá,438854,9323,7743955,2020,56671,1204
23/12/2020,Argentina,Buenos Aires,295939,7610,3075646,2020,96220,2474
23/12/2020,Brasil,Brasilia,246949,4188,3015268,2019,81900,1389
23/12/2020,Chile,Santiago de Chile,315148,10677,7460708,2020,42241,1431
23/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
23/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
23/12/2020,México,Ciudad de México,302199,15786,8985339,2015,33632,1757
23/12/2020,Perú,Lima,379676,14955,9485405,2017,40027,1577
23/12/2020,Uruguay,Montevideo,9762,89,1351162,2020,7225,66
23/12/2020,Brasil,Sao Paulo,389822,15440,12252023,2017,31817,1260
23/12/2020,Estados Unidos,Miami,283285,4108,2761581,2018,102581,1488
23/12/2020,Estados Unidos,New York,396302,24776,8398748,2018,47186,2950
23/12/2020,España,Madrid,385625,11687,3266126,2020,118068,3578
24/12/2020,Colombia,Bogotá,443602,9381,7743955,2020,57284,1211
24/12/2020,Argentina,Buenos Aires,295939,7610,3075646,2020,96220,2474
24/12/2020,Brasil,Brasilia,246949,4188,3015268,2019,81900,1389
24/12/2020,Chile,Santiago de Chile,315148,10677,7460708,2020,42241,1431
24/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
24/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
24/12/2020,México,Ciudad de México,307235,15947,8985339,2015,34193,1775
24/12/2020,Perú,Lima,380266,14970,9485405,2017,40090,1578
24/12/2020,Uruguay,Montevideo,9762,89,1351162,2020,7225,66
24/12/2020,Brasil,Sao Paulo,389822,15440,12252023,2017,31817,1260
24/12/2020,Estados Unidos,Miami,283285,4108,2761581,2018,102581,1488
24/12/2020,Estados Unidos,New York,400473,24819,8398748,2018,47682,2955
24/12/2020,España,Madrid,385625,11687,3266126,2020,118068,3578
25/12/2020,Colombia,Bogotá,447821,9437,7743955,2020,57828,1219
25/12/2020,Argentina,Buenos Aires,297776,7632,3075646,2020,96817,2481
25/12/2020,Brasil,Brasilia,247278,4192,3015268,2019,82009,1390
25/12/2020,Chile,Santiago de Chile,316304,10717,7460708,2020,42396,1436
25/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
25/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
25/12/2020,México,Ciudad de México,310843,16035,8985339,2015,34594,1785
25/12/2020,Perú,Lima,380266,14970,9485405,2017,40090,1578
25/12/2020,Uruguay,Montevideo,10017,94,1351162,2020,7414,70
25/12/2020,Brasil,Sao Paulo,390834,15449,12252023,2017,31900,1261
25/12/2020,Estados Unidos,Miami,286662,4127,2761581,2018,103804,1494
25/12/2020,Estados Unidos,New York,404422,24849,8398748,2018,48153,2959
25/12/2020,España,Madrid,385625,11687,3266126,2020,118068,3578
26/12/2020,Colombia,Bogotá,449799,9479,7743955,2020,58084,1224
26/12/2020,Argentina,Buenos Aires,298441,7640,3075646,2020,97034,2484
26/12/2020,Brasil,Brasilia,247928,4198,3015268,2019,82224,1392
26/12/2020,Chile,Santiago de Chile,316710,10733,7460708,2020,42450,1439
26/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
26/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
26/12/2020,México,Ciudad de México,312342,16064,8985339,2015,34761,1788
26/12/2020,Perú,Lima,380266,14970,9485405,2017,40090,1578
26/12/2020,Uruguay,Montevideo,10234,96,1351162,2020,7574,71
26/12/2020,Brasil,Sao Paulo,391257,15456,12252023,2017,31934,1262
26/12/2020,Estados Unidos,Miami,288306,4150,2761581,2018,104399,1503
26/12/2020,Estados Unidos,New York,407264,24880,8398748,2018,48491,2962
26/12/2020,España,Madrid,385625,11687,3266126,2020,118068,3578
27/12/2020,Colombia,Bogotá,452940,9529,7743955,2020,58489,1231
27/12/2020,Argentina,Buenos Aires,299496,7649,3075646,2020,97377,2487
27/12/2020,Brasil,Brasilia,249736,4223,3015268,2019,82824,1401
27/12/2020,Chile,Santiago de Chile,317210,10733,7460708,2020,42517,1439
27/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
27/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
27/12/2020,México,Ciudad de México,314260,16143,8985339,2015,34975,1797
27/12/2020,Perú,Lima,384020,15044,9485405,2017,40485,1586
27/12/2020,Uruguay,Montevideo,10605,104,1351162,2020,7849,77
27/12/2020,Brasil,Sao Paulo,392401,15477,12252023,2017,32027,1263
27/12/2020,Estados Unidos,Miami,290363,4155,2761581,2018,105144,1505
27/12/2020,Estados Unidos,New York,410787,24915,8398748,2018,48911,2967
27/12/2020,España,Madrid,388498,11692,3266126,2020,118948,3580
28/12/2020,Colombia,Bogotá,455240,9579,7743955,2020,58786,1237
28/12/2020,Argentina,Buenos Aires,300844,7678,3075646,2020,97815,2496
28/12/2020,Brasil,Brasilia,249736,4223,3015268,2019,82824,1401
28/12/2020,Chile,Santiago de Chile,317210,10733,7460708,2020,42517,1439
28/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
28/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
28/12/2020,México,Ciudad de México,315748,16249,8985339,2015,35140,1808
28/12/2020,Perú,Lima,384020,15044,9485405,2017,40485,1586
28/12/2020,Uruguay,Montevideo,10993,105,1351162,2020,8136,78
28/12/2020,Brasil,Sao Paulo,392401,15477,12252023,2017,32027,1263
28/12/2020,Estados Unidos,Miami,290363,4155,2761581,2018,105144,1505
28/12/2020,Estados Unidos,New York,410787,24956,8398748,2018,48911,2971
28/12/2020,España,Madrid,395298,11753,3266126,2020,121030,3598
29/12/2020,Colombia,Bogotá,459953,9631,7743955,2020,59395,1244
29/12/2020,Argentina,Buenos Aires,302451,7689,3075646,2020,98337,2500
29/12/2020,Brasil,Brasilia,251135,4248,3015268,2019,83288,1409
29/12/2020,Chile,Santiago de Chile,318263,10783,7460708,2020,42659,1445
29/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
29/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
29/12/2020,México,Ciudad de México,320251,16385,8985339,2015,35642,1824
29/12/2020,Perú,Lima,384558,15062,9485405,2017,40542,1588
29/12/2020,Uruguay,Montevideo,11768,114,1351162,2020,8710,84
29/12/2020,Brasil,Sao Paulo,399061,15601,12252023,2017,32571,1273
29/12/2020,Estados Unidos,Miami,295936,4169,2761581,2018,107162,1510
29/12/2020,Estados Unidos,New York,426018,25001,8398748,2018,50724,2977
29/12/2020,España,Madrid,395298,11827,3266126,2020,121030,3621
30/12/2020,Colombia,Bogotá,464910,9701,7743955,2020,60035,1253
30/12/2020,Argentina,Buenos Aires,304135,7706,3075646,2020,98885,2505
30/12/2020,Brasil,Brasilia,251701,4259,3015268,2019,83475,1412
30/12/2020,Chile,Santiago de Chile,319054,10800,7460708,2020,42765,1448
30/12/2020,Ecuador,Quito,66645,2088,2011388,2020,33134,1038
30/12/2020,Ecuador,Guayaquil,18189,2484,2011388,2020,9043,1235
30/12/2020,México,Ciudad de México,325364,16572,8985339,2015,36211,1844
30/12/2020,Perú,Lima,385037,15076,9485405,2017,40593,1589
30/12/2020,Uruguay,Montevideo,11768,114,1351162,2020,8710,84
30/12/2020,Brasil,Sao Paulo,401718,15679,12252023,2017,32788,1280
30/12/2020,Estados Unidos,Miami,298873,4188,2761581,2018,108225,1517
30/12/2020,Estados Unidos,New York,430597,25042,8398748,2018,51269,2982
30/12/2020,España,Madrid,399499,11828,3266126,2020,122316,3621
31/12/2020,Colombia,Bogotá,471155,9788,7743955,2020,60842,1264
31/12/2020,Argentina,Buenos Aires,306276,7716,3075646,2020,99581,2509
