Date,Country,City,Cumalative Cases,Population_millions,DateCollected,CasesMillionInhab
2020-11-16,Perú,Lima,361866.0,9485405,2017.0,38150.0
2020-11-16,Uruguay,Montevideo,2433.0,1351162,2020.0,1801.0
2020-11-16,Brasil,Sao Paulo,330753.0,12252023,2017.0,26996.0
2020-11-16,Estados Unidos,Miami,203654.0,2761581,2018.0,73745.0
2020-11-16,Estados Unidos,New York,283341.0,8398748,2018.0,33736.0
2020-11-16,España,Madrid,334655.0,3266126,2020.0,102462.0
2020-11-17,Colombia,Bogotá,349474.0,7743955,2020.0,45129.0
2020-11-17,Argentina,Buenos Aires,272562.0,3075646,2020.0,88619.0
2020-11-17,Brasil,Brasilia,221526.0,3015268,2019.0,73468.0
2020-11-17,Chile,Santiago de Chile,301575.0,7460708,2020.0,40422.0
2020-11-17,Ecuador,Quito,60079.0,2011388,2020.0,29869.0
2020-11-17,Ecuador,Guayaquil,16135.0,2011388,2020.0,8022.0
2020-11-17,México,Ciudad de México,180621.0,8985339,2015.0,20102.0
2020-11-17,Perú,Lima,361866.0,9485405,2017.0,38150.0
2020-11-17,Uruguay,Montevideo,2490.0,1351162,2020.0,1843.0
2020-11-17,Brasil,Sao Paulo,334733.0,12252023,2017.0,27321.0
2020-11-17,Estados Unidos,Miami,205536.0,2761581,2018.0,74427.0
2020-11-17,Estados Unidos,New York,285275.0,8398748,2018.0,33966.0
2020-11-17,España,Madrid,336384.0,3266126,2020.0,102992.0
2020-11-18,Colombia,Bogotá,351876.0,7743955,2020.0,45439.0
2020-11-18,Argentina,Buenos Aires,273341.0,3075646,2020.0,88873.0
2020-11-18,Brasil,Brasilia,222282.0,3015268,2019.0,73719.0
2020-11-18,Chile,Santiago de Chile,301884.0,7460708,2020.0,40463.0
2020-11-18,Ecuador,Quito,60079.0,2011388,2020.0,29869.0
2020-11-18,Ecuador,Guayaquil,16135.0,2011388,2020.0,8022.0
2020-11-18,México,Ciudad de México,181913.0,8985339,2015.0,20246.0
2020-11-18,Perú,Lima,361866.0,9485405,2017.0,38150.0
2020-11-18,Uruguay,Montevideo,2536.0,1351162,2020.0,1877.0
2020-11-18,Brasil,Sao Paulo,336703.0,12252023,2017.0,27481.0
2020-11-18,Estados Unidos,Miami,207221.0,2761581,2018.0,75037.0
2020-11-18,Estados Unidos,New York,287022.0,8398748,2018.0,34174.0
2020-11-18,España,Madrid,337999.0,3266126,2020.0,103486.0
2020-11-19,Colombia,Bogotá,353793.0,7743955,2020.0,45686.0
2020-11-19,Argentina,Buenos Aires,273662.0,3075646,2020.0,88977.0
2020-11-19,Brasil,Brasilia,222282.0,3015268,2019.0,73719.0
2020-11-19,Chile,Santiago de Chile,302198.0,7460708,2020.0,40505.0
2020-11-19,Ecuador,Quito,60079.0,2011388,2020.0,29869.0
2020-11-19,Ecuador,Guayaquil,16135.0,2011388,2020.0,8022.0
2020-11-19,México,Ciudad de México,183253.0,8985339,2015.0,20395.0
2020-11-19,Perú,Lima,363554.0,9485405,2017.0,38328.0
2020-11-19,Uruguay,Montevideo,2583.0,1351162,2020.0,1912.0
2020-11-19,Brasil,Sao Paulo,336703.0,12252023,2017.0,27481.0
2020-11-19,Estados Unidos,Miami,211257.0,2761581,2018.0,76499.0
2020-11-19,Estados Unidos,New York,288869.0,8398748,2018.0,34394.0
2020-11-19,España,Madrid,339405.0,3266126,2020.0,103917.0
2020-11-20,Colombia,Bogotá,355714.0,7743955,2020.0,45934.0
2020-11-20,Argentina,Buenos Aires,274936.0,3075646,2020.0,89391.0
2020-11-20,Brasil,Brasilia,222836.0,3015268,2019.0,73903.0
2020-11-20,Chile,Santiago de Chile,302540.0,7460708,2020.0,40551.0
2020-11-20,Ecuador,Quito,60079.0,2011388,2020.0,29869.0
2020-11-20,Ecuador,Guayaquil,16135.0,2011388,2020.0,8022.0
2020-11-20,México,Ciudad de México,184636.0,8985339,2015.0,20549.0
2020-11-20,Perú,Lima,363554.0,9485405,2017.0,38328.0
2020-11-20,Uruguay,Montevideo,2623.0,1351162,2020.0,1941.0
2020-11-20,Brasil,Sao Paulo,338989.0,12252023,2017.0,27668.0
2020-11-20,Estados Unidos,Miami,211257.0,2761581,2018.0,76499.0
2020-11-20,Estados Unidos,New York,290890.0,8398748,2018.0,34635.0
2020-11-20,España,Madrid,339405.0,3266126,2020.0,103917.0
2020-11-21,Colombia,Bogotá,356618.0,7743955,2020.0,46051.0
2020-11-21,Argentina,Buenos Aires,275601.0,3075646,2020.0,89608.0
2020-11-21,Brasil,Brasilia,223378.0,3015268,2019.0,74082.0
2020-11-21,Chile,Santiago de Chile,302827.0,7460708,2020.0,40590.0
2020-11-21,Ecuador,Quito,60079.0,2011388,2020.0,29869.0
2020-11-21,Ecuador,Guayaquil,16135.0,2011388,2020.0,8022.0
2020-11-21,México,Ciudad de México,184636.0,8985339,2015.0,20549.0
2020-11-21,Perú,Lima,364167.0,9485405,2017.0,38392.0
2020-11-21,Uruguay,Montevideo,2660.0,1351162,2020.0,1969.0
2020-11-21,Brasil,Sao Paulo,340537.0,12252023,2017.0,27794.0
2020-11-21,Estados Unidos,Miami,213197.0,2761581,2018.0,77201.0
2020-11-21,Estados Unidos,New York,294765.0,8398748,2018.0,35096.0
2020-11-21,España,Madrid,339405.0,3266126,2020.0,103917.0
2020-11-22,Colombia,Bogotá,359210.0,7743955,2020.0,46386.0
2020-11-22,Argentina,Buenos Aires,275977.0,3075646,2020.0,89730.0
2020-11-22,Brasil,Brasilia,223658.0,3015268,2019.0,74175.0
2020-11-22,Chile,Santiago de Chile,303145.0,7460708,2020.0,40632.0
2020-11-22,Ecuador,Quito,61491.0,2011388,2020.0,30571.0
2020-11-22,Ecuador,Guayaquil,16369.0,2011388,2020.0,8138.0
2020-11-22,México,Ciudad de México,187229.0,8985339,2015.0,20837.0
2020-11-22,Perú,Lima,364167.0,9485405,2017.0,38392.0
2020-11-22,Uruguay,Montevideo,2752.0,1351162,2020.0,2037.0
2020-11-22,Brasil,Sao Paulo,341035.0,12252023,2017.0,27835.0
2020-11-22,Estados Unidos,Miami,214943.0,2761581,2018.0,77833.0
2020-11-22,Estados Unidos,New York,294765.0,8398748,2018.0,35096.0
2020-11-22,España,Madrid,341790.0,3266126,2020.0,104647.0
2020-11-23,Colombia,Bogotá,359916.0,7743955,2020.0,46477.0
2020-11-23,Argentina,Buenos Aires,276369.0,3075646,2020.0,89857.0
2020-11-23,Brasil,Brasilia,224517.0,3015268,2019.0,74460.0
2020-11-23,Chile,Santiago de Chile,303349.0,7460708,2020.0,40660.0
2020-11-23,Ecuador,Quito,61491.0,2011388,2020.0,30571.0
2020-11-23,Ecuador,Guayaquil,16369.0,2011388,2020.0,8138.0
2020-11-23,México,Ciudad de México,188343.0,8985339,2015.0,20961.0
2020-11-23,Perú,Lima,365250.0,9485405,2017.0,38507.0
2020-11-23,Uruguay,Montevideo,2782.0,1351162,2020.0,2059.0
2020-11-23,Brasil,Sao Paulo,341340.0,12252023,2017.0,27860.0
2020-11-23,Estados Unidos,Miami,216442.0,2761581,2018.0,78376.0
2020-11-23,Estados Unidos,New York,296547.0,8398748,2018.0,35308.0
2020-11-23,España,Madrid,342931.0,3266126,2020.0,104996.0
2020-11-24,Colombia,Bogotá,362221.0,7743955,2020.0,46775.0
2020-11-24,Argentina,Buenos Aires,276892.0,3075646,2020.0,90027.0
2020-11-24,Brasil,Brasilia,225013.0,3015268,2019.0,74625.0
2020-11-24,Chile,Santiago de Chile,303588.0,7460708,2020.0,40692.0
2020-11-24,Ecuador,Quito,61491.0,2011388,2020.0,30571.0
2020-11-24,Ecuador,Guayaquil,16369.0,2011388,2020.0,8138.0
2020-11-24,México,Ciudad de México,191201.0,8985339,2015.0,21279.0
2020-11-24,Perú,Lima,365250.0,9485405,2017.0,38507.0
2020-11-24,Uruguay,Montevideo,2842.0,1351162,2020.0,2103.0
2020-11-24,Brasil,Sao Paulo,342822.0,12252023,2017.0,27981.0
2020-11-24,Estados Unidos,Miami,220414.0,2761581,2018.0,79814.0
2020-11-24,Estados Unidos,New York,300191.0,8398748,2018.0,35742.0
2020-11-24,España,Madrid,344246.0,3266126,2020.0,105399.0
2020-11-25,Colombia,Bogotá,364377.0,7743955,2020.0,47053.0
2020-11-25,Argentina,Buenos Aires,277540.0,3075646,2020.0,90238.0
2020-11-25,Brasil,Brasilia,226697.0,3015268,2019.0,75183.0
2020-11-25,Chile,Santiago de Chile,303852.0,7460708,2020.0,40727.0
2020-11-25,Ecuador,Quito,62293.0,2011388,2020.0,30970.0
2020-11-25,Ecuador,Guayaquil,16524.0,2011388,2020.0,8215.0
2020-11-25,México,Ciudad de México,193819.0,8985339,2015.0,21571.0
2020-11-25,Perú,Lima,365250.0,9485405,2017.0,38507.0
2020-11-25,Uruguay,Montevideo,2842.0,1351162,2020.0,2103.0
2020-11-25,Brasil,Sao Paulo,346655.0,12252023,2017.0,28294.0
2020-11-25,Estados Unidos,Miami,220414.0,2761581,2018.0,79814.0
2020-11-25,Estados Unidos,New York,302522.0,8398748,2018.0,36020.0
2020-11-25,España,Madrid,345469.0,3266126,2020.0,105773.0
2020-11-26,Colombia,Bogotá,367150.0,7743955,2020.0,47411.0
2020-11-26,Argentina,Buenos Aires,278242.0,3075646,2020.0,90466.0
2020-11-26,Brasil,Brasilia,226697.0,3015268,2019.0,75183.0
2020-11-26,Chile,Santiago de Chile,304181.0,7460708,2020.0,40771.0
2020-11-26,Ecuador,Quito,62293.0,2011388,2020.0,30970.0
2020-11-26,Ecuador,Guayaquil,16524.0,2011388,2020.0,8215.0
2020-11-26,México,Ciudad de México,196028.0,8985339,2015.0,21816.0
2020-11-26,Perú,Lima,366064.0,9485405,2017.0,38592.0
2020-11-26,Uruguay,Montevideo,2976.0,1351162,2020.0,2203.0
2020-11-26,Brasil,Sao Paulo,346655.0,12252023,2017.0,28294.0
2020-11-26,Estados Unidos,Miami,224166.0,2761581,2018.0,81173.0
2020-11-26,Estados Unidos,New York,302522.0,8398748,2018.0,36020.0
2020-11-26,España,Madrid,346850.0,3266126,2020.0,106196.0
2020-11-27,Colombia,Bogotá,369722.0,7743955,2020.0,47743.0
2020-11-27,Argentina,Buenos Aires,278930.0,3075646,2020.0,90690.0
2020-11-27,Brasil,Brasilia,227581.0,3015268,2019.0,75476.0
2020-11-27,Chile,Santiago de Chile,304601.0,7460708,2020.0,40827.0
2020-11-27,Ecuador,Quito,62293.0,2011388,2020.0,30970.0
2020-11-27,Ecuador,Guayaquil,16524.0,2011388,2020.0,8215.0
2020-11-27,México,Ciudad de México,196028.0,8985339,2015.0,21816.0
2020-11-27,Perú,Lima,366064.0,9485405,2017.0,38592.0
2020-11-27,Uruguay,Montevideo,3052.0,1351162,2020.0,2259.0
2020-11-27,Brasil,Sao Paulo,349033.0,12252023,2017.0,28488.0
2020-11-27,Estados Unidos,Miami,225632.0,2761581,2018.0,81704.0
2020-11-27,Estados Unidos,New York,307188.0,8398748,2018.0,36575.0
2020-11-27,España,Madrid,346850.0,3266126,2020.0,106196.0
2020-11-28,Colombia,Bogotá,372174.0,7743955,2020.0,48060.0
2020-11-28,Argentina,Buenos Aires,279449.0,3075646,2020.0,90859.0
2020-11-28,Brasil,Brasilia,228702.0,3015268,2019.0,75848.0
2020-11-28,Chile,Santiago de Chile,304916.0,7460708,2020.0,40870.0
2020-11-28,Ecuador,Quito,62293.0,2011388,2020.0,30970.0
2020-11-28,Ecuador,Guayaquil,16524.0,2011388,2020.0,8215.0
2020-11-28,México,Ciudad de México,204448.0,8985339,2015.0,22754.0
2020-11-28,Perú,Lima,367096.0,9485405,2017.0,38701.0
2020-11-28,Uruguay,Montevideo,3201.0,1351162,2020.0,2369.0
2020-11-28,Brasil,Sao Paulo,349622.0,12252023,2017.0,28536.0
2020-11-28,Estados Unidos,Miami,227656.0,2761581,2018.0,82437.0
2020-11-28,Estados Unidos,New York,307188.0,8398748,2018.0,36575.0
2020-11-28,España,Madrid,346850.0,3266126,2020.0,106196.0
2020-11-29,Colombia,Bogotá,374077.0,7743955,2020.0,48306.0
2020-11-29,Argentina,Buenos Aires,279796.0,3075646,2020.0,90971.0
2020-11-29,Brasil,Brasilia,229146.0,3015268,2019.0,75995.0
2020-11-29,Chile,Santiago de Chile,305218.0,7460708,2020.0,40910.0
2020-11-29,Ecuador,Quito,63820.0,2011388,2020.0,31729.0
2020-11-29,Ecuador,Guayaquil,16790.0,2011388,2020.0,8347.0
2020-11-29,México,Ciudad de México,206204.0,8985339,2015.0,22949.0
2020-11-29,Perú,Lima,368065.0,9485405,2017.0,38803.0
2020-11-29,Uruguay,Montevideo,3341.0,1351162,2020.0,2473.0
2020-11-29,Brasil,Sao Paulo,349912.0,12252023,2017.0,28560.0
2020-11-29,Estados Unidos,Miami,229618.0,2761581,2018.0,83147.0
2020-11-29,Estados Unidos,New York,311979.0,8398748,2018.0,37146.0
2020-11-29,España,Madrid,348959.0,3266126,2020.0,106842.0
2020-11-30,Colombia,Bogotá,375315.0,7743955,2020.0,48466.0
2020-11-30,Argentina,Buenos Aires,280346.0,3075646,2020.0,91150.0
2020-11-30,Brasil,Brasilia,229146.0,3015268,2019.0,75995.0
2020-11-30,Chile,Santiago de Chile,305412.0,7460708,2020.0,40936.0
2020-11-30,Ecuador,Quito,63820.0,2011388,2020.0,31729.0
2020-11-30,Ecuador,Guayaquil,16790.0,2011388,2020.0,8347.0
2020-11-30,México,Ciudad de México,207699.0,8985339,2015.0,23115.0
2020-11-30,Perú,Lima,368559.0,9485405,2017.0,38855.0
2020-11-30,Uruguay,Montevideo,3449.0,1351162,2020.0,2553.0
2020-11-30,Brasil,Sao Paulo,349912.0,12252023,2017.0,28560.0
2020-11-30,Estados Unidos,Miami,229618.0,2761581,2018.0,83147.0
2020-11-30,Estados Unidos,New York,311979.0,8398748,2018.0,37146.0
2020-11-30,España,Madrid,350319.0,3266126,2020.0,107258.0
2020-01-12,Colombia,Bogotá,377229.0,7743955,2020.0,48713.0
2020-01-12,Argentina,Buenos Aires,281139.0,3075646,2020.0,91408.0
2020-01-12,Brasil,Brasilia,230122.0,3015268,2019.0,76319.0
2020-01-12,Chile,Santiago de Chile,305689.0,7460708,2020.0,40973.0
2020-01-12,Ecuador,Quito,64777.0,2011388,2020.0,32205.0
2020-01-12,Ecuador,Guayaquil,17253.0,2011388,2020.0,8578.0
2020-01-12,México,Ciudad de México,211007.0,8985339,2015.0,23483.0
2020-01-12,Perú,Lima,368971.0,9485405,2017.0,38899.0
2020-01-12,Uruguay,Montevideo,3545.0,1351162,2020.0,2624.0
2020-01-12,Brasil,Sao Paulo,352144.0,12252023,2017.0,28742.0
2020-01-12,Estados Unidos,Miami,231761.0,2761581,2018.0,83923.0
2020-01-12,Estados Unidos,New York,314548.0,8398748,2018.0,37452.0
2020-01-12,España,Madrid,351616.0,3266126,2020.0,107655.0
2020-02-12,Colombia,Bogotá,379902.0,7743955,2020.0,49058.0
2020-02-12,Argentina,Buenos Aires,281715.0,3075646,2020.0,91595.0
2020-02-12,Brasil,Brasilia,231426.0,3015268,2019.0,76751.0
2020-02-12,Chile,Santiago de Chile,305995.0,7460708,2020.0,41014.0
2020-02-12,Ecuador,Quito,64777.0,2011388,2020.0,32205.0
2020-02-12,Ecuador,Guayaquil,17253.0,2011388,2020.0,8578.0
2020-02-12,México,Ciudad de México,215006.0,8985339,2015.0,23929.0
2020-02-12,Perú,Lima,368971.0,9485405,2017.0,38899.0
2020-02-12,Uruguay,Montevideo,3680.0,1351162,2020.0,2724.0
2020-02-12,Brasil,Sao Paulo,356278.0,12252023,2017.0,29079.0
2020-02-12,Estados Unidos,Miami,236308.0,2761581,2018.0,85570.0
2020-02-12,Estados Unidos,New York,317746.0,8398748,2018.0,37833.0
2020-02-12,España,Madrid,353011.0,3266126,2020.0,108082.0
2020-03-12,Colombia,Bogotá,382704.0,7743955,2020.0,49420.0
2020-03-12,Argentina,Buenos Aires,281715.0,3075646,2020.0,91595.0
2020-03-12,Brasil,Brasilia,232781.0,3015268,2019.0,77201.0
2020-03-12,Chile,Santiago de Chile,306462.0,7460708,2020.0,41077.0
2020-03-12,Ecuador,Quito,64777.0,2011388,2020.0,32205.0
2020-03-12,Ecuador,Guayaquil,17253.0,2011388,2020.0,8578.0
2020-03-12,México,Ciudad de México,219465.0,8985339,2015.0,24425.0
2020-03-12,Perú,Lima,368971.0,9485405,2017.0,38899.0
2020-03-12,Uruguay,Montevideo,3837.0,1351162,2020.0,2840.0
2020-03-12,Brasil,Sao Paulo,358390.0,12252023,2017.0,29251.0
2020-03-12,Estados Unidos,Miami,238813.0,2761581,2018.0,86477.0
2020-03-12,Estados Unidos,New York,321053.0,8398748,2018.0,38226.0
2020-03-12,España,Madrid,354326.0,3266126,2020.0,108485.0
2020-04-12,Colombia,Bogotá,384260.0,7743955,2020.0,49621.0
2020-04-12,Argentina,Buenos Aires,282850.0,3075646,2020.0,91964.0
2020-04-12,Brasil,Brasilia,233376.0,3015268,2019.0,77398.0
2020-04-12,Chile,Santiago de Chile,306862.0,7460708,2020.0,41130.0
2020-04-12,Ecuador,Quito,64777.0,2011388,2020.0,32205.0
2020-04-12,Ecuador,Guayaquil,17253.0,2011388,2020.0,8578.0
2020-04-12,México,Ciudad de México,224291.0,8985339,2015.0,24962.0
2020-04-12,Perú,Lima,370464.0,9485405,2017.0,39056.0
2020-04-12,Uruguay,Montevideo,4165.0,1351162,2020.0,3083.0
2020-04-12,Brasil,Sao Paulo,360539.0,12252023,2017.0,29427.0
2020-04-12,Estados Unidos,Miami,241051.0,2761581,2018.0,87287.0
2020-04-12,Estados Unidos,New York,327879.0,8398748,2018.0,39039.0
2020-04-12,España,Madrid,354326.0,3266126,2020.0,108485.0
2020-05-12,Colombia,Bogotá,387418.0,7743955,2020.0,50028.0
2020-05-12,Argentina,Buenos Aires,283300.0,3075646,2020.0,92111.0
2020-05-12,Brasil,Brasilia,233376.0,3015268,2019.0,77398.0
2020-05-12,Chile,Santiago de Chile,307311.0,7460708,2020.0,41191.0
2020-05-12,Ecuador,Quito,64777.0,2011388,2020.0,32205.0
2020-05-12,Ecuador,Guayaquil,17253.0,2011388,2020.0,8578.0
2020-05-12,México,Ciudad de México,229418.0,8985339,2015.0,25532.0
2020-05-12,Perú,Lima,370464.0,9485405,2017.0,39056.0
2020-05-12,Uruguay,Montevideo,4165.0,1351162,2020.0,3083.0
2020-05-12,Brasil,Sao Paulo,360539.0,12252023,2017.0,29427.0
2020-05-12,Estados Unidos,Miami,243050.0,2761581,2018.0,88011.0
2020-05-12,Estados Unidos,New York,331006.0,8398748,2018.0,39411.0
2020-05-12,España,Madrid,354326.0,3266126,2020.0,108485.0
2020-06-12,Colombia,Bogotá,389136.0,7743955,2020.0,50250.0
2020-06-12,Argentina,Buenos Aires,283642.0,3075646,2020.0,92222.0
2020-06-12,Brasil,Brasilia,234376.0,3015268,2019.0,77730.0
2020-06-12,Chile,Santiago de Chile,307625.0,7460708,2020.0,41233.0
2020-06-12,Ecuador,Quito,64777.0,2011388,2020.0,32205.0
2020-06-12,Ecuador,Guayaquil,17253.0,2011388,2020.0,8578.0
2020-06-12,México,Ciudad de México,232009.0,8985339,2015.0,25821.0
2020-06-12,Perú,Lima,370464.0,9485405,2017.0,39056.0
2020-06-12,Uruguay,Montevideo,4554.0,1351162,2020.0,3370.0
2020-06-12,Brasil,Sao Paulo,361450.0,12252023,2017.0,29501.0
2020-06-12,Estados Unidos,Miami,245064.0,2761581,2018.0,88740.0
2020-06-12,Estados Unidos,New York,333771.0,8398748,2018.0,39741.0
2020-06-12,España,Madrid,356659.0,3266126,2020.0,109199.0
2020-07-12,Colombia,Bogotá,390902.0,7743955,2020.0,50478.0
2020-07-12,Argentina,Buenos Aires,283920.0,3075646,2020.0,92312.0
2020-07-12,Brasil,Brasilia,235480.0,3015268,2019.0,78096.0
2020-07-12,Chile,Santiago de Chile,307966.0,7460708,2020.0,41278.0
2020-07-12,Ecuador,Quito,65400.0,2011388,2020.0,32515.0
2020-07-12,Ecuador,Guayaquil,17834.0,2011388,2020.0,8867.0
2020-07-12,México,Ciudad de México,233577.0,8985339,2015.0,25995.0
2020-07-12,Perú,Lima,371935.0,9485405,2017.0,39211.0
2020-07-12,Uruguay,Montevideo,4554.0,1351162,2020.0,3370.0
2020-07-12,Brasil,Sao Paulo,363495.0,12252023,2017.0,29668.0
2020-07-12,Estados Unidos,Miami,246915.0,2761581,2018.0,89411.0
2020-07-12,Estados Unidos,New York,333771.0,8398748,2018.0,39741.0
2020-07-12,España,Madrid,356659.0,3266126,2020.0,109199.0
2020-08-12,Colombia,Bogotá,393583.0,7743955,2020.0,50825.0
2020-08-12,Argentina,Buenos Aires,284241.0,3075646,2020.0,92417.0
2020-08-12,Brasil,Brasilia,236322.0,3015268,2019.0,78375.0
2020-08-12,Chile,Santiago de Chile,308319.0,7460708,2020.0,41326.0
2020-08-12,Ecuador,Quito,65512.0,2011388,2020.0,32571.0
2020-08-12,Ecuador,Guayaquil,17883.0,2011388,2020.0,8891.0
2020-08-12,México,Ciudad de México,239006.0,8985339,2015.0,26600.0
2020-08-12,Perú,Lima,371935.0,9485405,2017.0,39211.0
2020-08-12,Uruguay,Montevideo,4937.0,1351162,2020.0,3654.0
2020-08-12,Brasil,Sao Paulo,365670.0,12252023,2017.0,29846.0
2020-08-12,Estados Unidos,Miami,249043.0,2761581,2018.0,90181.0
2020-08-12,Estados Unidos,New York,340974.0,8398748,2018.0,40598.0
2020-08-12,España,Madrid,357531.0,3266126,2020.0,109466.0
2020-09-12,Colombia,Bogotá,394977.0,7743955,2020.0,51005.0
2020-09-12,Argentina,Buenos Aires,284827.0,3075646,2020.0,92607.0
2020-09-12,Brasil,Brasilia,237114.0,3015268,2019.0,78638.0
2020-09-12,Chile,Santiago de Chile,308692.0,7460708,2020.0,41376.0
2020-09-12,Ecuador,Quito,65512.0,2011388,2020.0,32571.0
2020-09-12,Ecuador,Guayaquil,17883.0,2011388,2020.0,8891.0
2020-09-12,México,Ciudad de México,244062.0,8985339,2015.0,27162.0
2020-09-12,Perú,Lima,373055.0,9485405,2017.0,39329.0
2020-09-12,Uruguay,Montevideo,5239.0,1351162,2020.0,3877.0
2020-09-12,Brasil,Sao Paulo,367666.0,12252023,2017.0,30009.0
2020-09-12,Estados Unidos,Miami,251283.0,2761581,2018.0,90992.0
2020-09-12,Estados Unidos,New York,340974.0,8398748,2018.0,40598.0
2020-09-12,España,Madrid,359246.0,3266126,2020.0,109991.0
2020-10-12,Colombia,Bogotá,397285.0,7743955,2020.0,51303.0
2020-10-12,Argentina,Buenos Aires,285501.0,3075646,2020.0,92826.0
2020-10-12,Brasil,Brasilia,237114.0,3015268,2019.0,78638.0
2020-10-12,Chile,Santiago de Chile,309047.0,7460708,2020.0,41423.0
2020-10-12,Ecuador,Quito,65512.0,2011388,2020.0,32571.0
2020-10-12,Ecuador,Guayaquil,17883.0,2011388,2020.0,8891.0
2020-10-12,México,Ciudad de México,248976.0,8985339,2015.0,27709.0
2020-10-12,Perú,Lima,373797.0,9485405,2017.0,39408.0
2020-10-12,Uruguay,Montevideo,5239.0,1351162,2020.0,3877.0
2020-10-12,Brasil,Sao Paulo,367666.0,12252023,2017.0,30009.0
2020-10-12,Estados Unidos,Miami,251283.0,2761581,2018.0,90992.0
2020-10-12,Estados Unidos,New York,347691.0,8398748,2018.0,41398.0
2020-10-12,España,Madrid,361368.0,3266126,2020.0,110641.0
2020-11-12,Colombia,Bogotá,400408.0,7743955,2020.0,51706.0
2020-11-12,Argentina,Buenos Aires,286228.0,3075646,2020.0,93063.0
2020-11-12,Brasil,Brasilia,238634.0,3015268,2019.0,79142.0
2020-11-12,Chile,Santiago de Chile,309491.0,7460708,2020.0,41483.0
2020-11-12,Ecuador,Quito,65512.0,2011388,2020.0,32571.0
2020-11-12,Ecuador,Guayaquil,17883.0,2011388,2020.0,8891.0
2020-11-12,México,Ciudad de México,254543.0,8985339,2015.0,28329.0
2020-11-12,Perú,Lima,373797.0,9485405,2017.0,39408.0
2020-11-12,Uruguay,Montevideo,5420.0,1351162,2020.0,4011.0
2020-11-12,Brasil,Sao Paulo,371468.0,12252023,2017.0,30319.0
2020-11-12,Estados Unidos,Miami,255462.0,2761581,2018.0,92506.0
2020-11-12,Estados Unidos,New York,351674.0,8398748,2018.0,41872.0
2020-11-12,España,Madrid,361368.0,3266126,2020.0,110641.0
2020-12-12,Colombia,Bogotá,403145.0,7743955,2020.0,52059.0
2020-12-12,Argentina,Buenos Aires,286851.0,3075646,2020.0,93265.0
2020-12-12,Brasil,Brasilia,238634.0,3015268,2019.0,79142.0
2020-12-12,Chile,Santiago de Chile,309969.0,7460708,2020.0,41547.0
2020-12-12,Ecuador,Quito,66610.0,2011388,2020.0,33116.0
2020-12-12,Ecuador,Guayaquil,18166.0,2011388,2020.0,9032.0
2020-12-12,México,Ciudad de México,259553.0,8985339,2015.0,28886.0
2020-12-12,Perú,Lima,373797.0,9485405,2017.0,39408.0
2020-12-12,Uruguay,Montevideo,5615.0,1351162,2020.0,4156.0
2020-12-12,Brasil,Sao Paulo,371468.0,12252023,2017.0,30319.0
2020-12-12,Estados Unidos,Miami,257857.0,2761581,2018.0,93373.0
2020-12-12,Estados Unidos,New York,351674.0,8398748,2018.0,41872.0
2020-12-12,España,Madrid,361368.0,3266126,2020.0,110641.0
2020-12-13,Colombia,Bogotá,405649.0,7743955,2020.0,52383.0
2020-12-13,Argentina,Buenos Aires,287244.0,3075646,2020.0,93393.0
2020-12-13,Brasil,Brasilia,239096.0,3015268,2019.0,79295.0
2020-12-13,Chile,Santiago de Chile,309969.0,7460708,2020.0,41547.0
2020-12-13,Ecuador,Quito,66610.0,2011388,2020.0,33116.0
2020-12-13,Ecuador,Guayaquil,18166.0,2011388,2020.0,9032.0
2020-12-13,México,Ciudad de México,262794.0,8985339,2015.0,29247.0
2020-12-13,Perú,Lima,373797.0,9485405,2017.0,39408.0
2020-12-13,Uruguay,Montevideo,6002.0,1351162,2020.0,4442.0
2020-12-13,Brasil,Sao Paulo,371669.0,12252023,2017.0,30335.0
2020-12-13,Estados Unidos,Miami,257857.0,2761581,2018.0,93373.0
2020-12-13,Estados Unidos,New York,358081.0,8398748,2018.0,42635.0
2020-12-13,España,Madrid,365184.0,3266126,2020.0,111810.0
2020-12-14,Colombia,Bogotá,407627.0,7743955,2020.0,52638.0
2020-12-14,Argentina,Buenos Aires,287973.0,3075646,2020.0,93630.0
2020-12-14,Brasil,Brasilia,240132.0,3015268,2019.0,79639.0
2020-12-14,Chile,Santiago de Chile,310828.0,7460708,2020.0,41662.0
2020-12-14,Ecuador,Quito,66610.0,2011388,2020.0,33116.0
2020-12-14,Ecuador,Guayaquil,18166.0,2011388,2020.0,9032.0
2020-12-14,México,Ciudad de México,264330.0,8985339,2015.0,29418.0
2020-12-14,Perú,Lima,375530.0,9485405,2017.0,39590.0
2020-12-14,Uruguay,Montevideo,6225.0,1351162,2020.0,4607.0
2020-12-14,Brasil,Sao Paulo,371959.0,12252023,2017.0,30359.0
2020-12-14,Estados Unidos,Miami,262298.0,2761581,2018.0,94981.0
2020-12-14,Estados Unidos,New York,358081.0,8398748,2018.0,42635.0
2020-12-14,España,Madrid,367188.0,3266126,2020.0,112423.0
2020-12-15,Colombia,Bogotá,411689.0,7743955,2020.0,53163.0
2020-12-15,Argentina,Buenos Aires,288834.0,3075646,2020.0,93910.0
2020-12-15,Brasil,Brasilia,240869.0,3015268,2019.0,79883.0
2020-12-15,Chile,Santiago de Chile,311182.0,7460708,2020.0,41709.0
2020-12-15,Ecuador,Quito,66645.0,2011388,2020.0,33134.0
2020-12-15,Ecuador,Guayaquil,18189.0,2011388,2020.0,9043.0
