date,city_name,lat,lon,temp_mean,humidity_mean,temp_min,temp_max
2021-03-15,New York,40.712775,-74.005973,-0.2850000000000001,28.375,-5.56,-3.05
2021-03-16,New York,40.712775,-74.005973,0.2720833333333333,39.291666666666664,-3.0,-0.56
2021-03-17,New York,40.712775,-74.005973,3.7070833333333333,76.41666666666667,0.56,2.22
2021-03-18,New York,40.712775,-74.005973,6.595000000000001,88.26666666666667,5.0,6.67
2021-03-19,New York,40.712775,-74.005973,3.7066666666666666,52.125,-1.11,1.25
2021-03-20,New York,40.712775,-74.005973,5.747916666666668,36.958333333333336,-1.67,2.45
2021-03-21,New York,40.712775,-74.005973,9.194166666666666,46.875,1.0,6.45
2021-03-22,New York,40.712775,-74.005973,9.202500000000002,58.666666666666664,2.0,6.97
2021-03-23,New York,40.712775,-74.005973,9.880833333333333,72.0,3.89,6.95
2021-03-24,New York,40.712775,-74.005973,10.560740740740743,81.92592592592592,6.67,9.44
2021-03-25,New York,40.712775,-74.005973,12.615714285714287,92.53571428571429,8.12,11.11
2021-03-26,New York,40.712775,-74.005973,16.09958333333333,74.95833333333333,8.89,12.22
2021-03-27,New York,40.712775,-74.005973,14.109166666666669,51.166666666666664,8.33,11.0
2021-03-28,New York,40.712775,-74.005973,11.82111111111111,81.44444444444444,8.0,10.56
2021-03-29,New York,40.712775,-74.005973,10.639999999999997,50.28,6.05,8.0
2021-03-30,New York,40.712775,-74.005973,9.76375,42.791666666666664,2.0,8.17
2021-03-31,New York,40.712775,-74.005973,12.118333333333332,78.16666666666667,7.78,10.0
2021-04-01,New York,40.712775,-74.005973,9.49074074074074,76.25925925925925,4.44,6.11
2021-04-02,New York,40.712775,-74.005973,1.866666666666667,43.958333333333336,-3.0,-0.9
2021-04-03,New York,40.712775,-74.005973,4.272083333333333,33.375,-1.67,1.11
2021-04-04,New York,40.712775,-74.005973,10.252083333333331,42.833333333333336,5.0,8.0
2021-04-05,New York,40.712775,-74.005973,13.660416666666663,33.416666666666664,7.22,10.0
2021-04-06,New York,40.712775,-74.005973,13.969999999999999,27.416666666666668,6.67,9.44
2021-04-07,New York,40.712775,-74.005973,14.564583333333331,37.375,8.33,12.22
2021-04-08,New York,40.712775,-74.005973,13.507916666666665,55.458333333333336,7.22,10.0
2021-04-09,New York,40.712775,-74.005973,10.982083333333334,74.20833333333333,7.78,10.0
2021-04-10,New York,40.712775,-74.005973,12.670416666666668,82.95833333333333,8.0,10.35
2021-04-11,New York,40.712775,-74.005973,12.630357142857145,94.64285714285714,9.43,12.22
2021-04-12,New York,40.712775,-74.005973,8.407096774193546,86.74193548387096,6.67,8.28
2021-04-13,New York,40.712775,-74.005973,10.606000000000002,71.24,5.0,8.0
2021-04-14,New York,40.712775,-74.005973,13.592083333333335,66.625,7.78,9.57
2021-04-15,New York,40.712775,-74.005973,12.463076923076924,86.11538461538461,8.81,10.0
2021-04-16,New York,40.712775,-74.005973,8.100000000000001,72.20833333333333,3.33,6.35
2021-04-17,New York,40.712775,-74.005973,8.929166666666665,63.291666666666664,5.0,7.25
2021-04-18,New York,40.712775,-74.005973,12.013333333333334,54.041666666666664,7.78,10.0
2021-04-19,New York,40.712775,-74.005973,13.73041666666667,53.708333333333336,7.78,12.0
2021-04-20,New York,40.712775,-74.005973,15.450000000000001,55.833333333333336,7.78,12.0
2021-04-21,New York,40.712775,-74.005973,14.388333333333335,54.625,7.0,8.89
2021-04-22,New York,40.712775,-74.005973,5.285416666666666,42.916666666666664,1.11,3.0
2021-04-23,New York,40.712775,-74.005973,9.340416666666668,36.625,2.78,5.36
2021-04-24,New York,40.712775,-74.005973,14.922916666666666,39.208333333333336,7.0,11.0
2021-04-25,New York,40.712775,-74.005973,12.855,66.88461538461539,8.89,10.0
2021-04-26,New York,40.712775,-74.005973,11.23375,41.5,4.44,6.11
2021-04-27,New York,40.712775,-74.005973,12.003750000000002,33.416666666666664,6.67,9.55
2021-04-28,New York,40.712775,-74.005973,16.77791666666667,62.25,10.0,12.0
2021-04-29,New York,40.712775,-74.005973,18.696249999999996,69.625,12.35,16.0
2021-04-30,New York,40.712775,-74.005973,18.3175,58.083333333333336,13.73,17.0
2021-05-01,New York,40.712775,-74.005973,11.121250000000002,41.958333333333336,4.44,6.67
2021-05-02,New York,40.712775,-74.005973,18.009999999999998,37.75,11.11,14.44
2021-05-03,New York,40.712775,-74.005973,17.07,61.458333333333336,11.52,16.0
2021-05-04,New York,40.712775,-74.005973,14.499629629629627,83.85185185185185,10.56,12.78
2021-05-05,New York,40.712775,-74.005973,12.795925925925928,91.18518518518519,10.47,12.0
2021-05-06,New York,40.712775,-74.005973,13.946666666666667,55.041666666666664,8.33,11.11
2021-05-07,New York,40.712775,-74.005973,14.03875,44.875,8.0,12.0
2021-05-08,New York,40.712775,-74.005973,10.84625,68.08333333333333,8.33,11.11
2021-05-09,New York,40.712775,-74.005973,10.7788,69.56,4.44,9.0
2021-05-10,New York,40.712775,-74.005973,10.952692307692306,78.46153846153847,7.78,9.0
2021-05-11,New York,40.712775,-74.005973,13.808333333333332,49.541666666666664,7.22,12.22
2021-05-12,New York,40.712775,-74.005973,13.657499999999997,40.708333333333336,6.67,9.14
2021-05-13,New York,40.712775,-74.005973,15.822916666666666,36.166666666666664,7.22,12.78
2021-05-14,New York,40.712775,-74.005973,17.381666666666668,38.458333333333336,7.78,13.33
2021-05-15,New York,40.712775,-74.005973,18.57875,39.083333333333336,10.0,15.56
2021-05-16,New York,40.712775,-74.005973,18.63833333333333,41.833333333333336,11.67,17.0
2020-01-01,Sao Paulo,-23.550520000000002,-46.633309000000004,25.668333333333337,66.20833333333333,19.0,22.0
2020-01-02,Sao Paulo,-23.550520000000002,-46.633309000000004,22.891999999999992,81.4,19.96,20.56
2020-01-03,Sao Paulo,-23.550520000000002,-46.633309000000004,21.016800000000003,83.88,18.89,19.51
2020-01-04,Sao Paulo,-23.550520000000002,-46.633309000000004,21.224,79.76,18.0,19.0
2020-01-05,Sao Paulo,-23.550520000000002,-46.633309000000004,21.133333333333333,84.14814814814815,18.0,19.0
2020-01-06,Sao Paulo,-23.550520000000002,-46.633309000000004,23.3184,76.36,17.87,19.0
2020-01-07,Sao Paulo,-23.550520000000002,-46.633309000000004,26.330833333333334,66.75,20.0,22.0
2020-01-08,Sao Paulo,-23.550520000000002,-46.633309000000004,24.2672,80.08,20.0,22.0
2020-01-09,Sao Paulo,-23.550520000000002,-46.633309000000004,24.37958333333334,81.5,20.56,21.6
2020-01-10,Sao Paulo,-23.550520000000002,-46.633309000000004,25.946666666666673,74.91666666666667,21.0,23.07
2020-01-11,Sao Paulo,-23.550520000000002,-46.633309000000004,26.598750000000006,70.83333333333333,21.0,24.0
2020-01-12,Sao Paulo,-23.550520000000002,-46.633309000000004,24.374400000000005,84.64,21.26,22.22
2020-01-13,Sao Paulo,-23.550520000000002,-46.633309000000004,22.128400000000003,82.28,19.65,21.0
2020-01-14,Sao Paulo,-23.550520000000002,-46.633309000000004,22.017916666666665,77.375,18.0,19.44
2020-01-15,Sao Paulo,-23.550520000000002,-46.633309000000004,24.510833333333338,71.58333333333333,18.43,21.0
2020-01-16,Sao Paulo,-23.550520000000002,-46.633309000000004,25.825833333333332,77.375,21.0,22.65
2020-01-17,Sao Paulo,-23.550520000000002,-46.633309000000004,20.366666666666667,86.83333333333333,17.0,18.33
2020-01-18,Sao Paulo,-23.550520000000002,-46.633309000000004,19.82041666666667,81.70833333333333,16.86,18.0
2020-01-19,Sao Paulo,-23.550520000000002,-46.633309000000004,21.287916666666664,81.29166666666667,17.92,19.0
2020-01-20,Sao Paulo,-23.550520000000002,-46.633309000000004,21.7325,77.33333333333333,18.54,20.0
2020-01-21,Sao Paulo,-23.550520000000002,-46.633309000000004,21.227083333333336,73.5,15.0,17.29
2020-01-22,Sao Paulo,-23.550520000000002,-46.633309000000004,21.05,77.95833333333333,16.82,18.89
2020-01-23,Sao Paulo,-23.550520000000002,-46.633309000000004,19.918846153846154,84.61538461538461,17.55,19.18
2020-01-24,Sao Paulo,-23.550520000000002,-46.633309000000004,19.568799999999996,85.76,17.0,18.33
2020-01-25,Sao Paulo,-23.550520000000002,-46.633309000000004,20.840000000000003,77.33333333333333,16.0,17.04
2020-01-26,Sao Paulo,-23.550520000000002,-46.633309000000004,22.46041666666667,63.875,14.0,16.11
2020-01-27,Sao Paulo,-23.550520000000002,-46.633309000000004,23.70166666666667,47.5,13.0,16.6
2020-01-28,Sao Paulo,-23.550520000000002,-46.633309000000004,23.86884615384615,60.76923076923077,16.33,17.85
2020-01-29,Sao Paulo,-23.550520000000002,-46.633309000000004,24.41857142857143,74.28571428571429,19.0,20.49
2020-01-30,Sao Paulo,-23.550520000000002,-46.633309000000004,25.331249999999997,72.125,21.0,23.0
2020-01-31,Sao Paulo,-23.550520000000002,-46.633309000000004,24.855,74.79166666666667,21.0,22.04
2020-02-01,Sao Paulo,-23.550520000000002,-46.633309000000004,23.55333333333333,85.45833333333333,20.4,22.0
2020-02-02,Sao Paulo,-23.550520000000002,-46.633309000000004,22.585416666666664,85.125,19.73,21.11
2020-02-03,Sao Paulo,-23.550520000000002,-46.633309000000004,21.30538461538462,89.84615384615384,19.0,20.0
2020-02-04,Sao Paulo,-23.550520000000002,-46.633309000000004,21.540000000000003,85.74074074074075,18.89,19.47
2020-02-05,Sao Paulo,-23.550520000000002,-46.633309000000004,23.098214285714295,82.82142857142857,20.27,21.11
2020-02-06,Sao Paulo,-23.550520000000002,-46.633309000000004,22.952758620689657,84.17241379310344,19.59,20.57
2020-02-07,Sao Paulo,-23.550520000000002,-46.633309000000004,23.41125,76.5,19.66,21.0
2020-02-08,Sao Paulo,-23.550520000000002,-46.633309000000004,24.321600000000004,70.64,19.44,21.0
2020-02-09,Sao Paulo,-23.550520000000002,-46.633309000000004,24.229230769230774,71.8076923076923,20.0,22.0
2020-02-10,Sao Paulo,-23.550520000000002,-46.633309000000004,20.635714285714286,93.0,18.0,20.16
2020-02-11,Sao Paulo,-23.550520000000002,-46.633309000000004,18.604999999999997,86.38461538461539,16.0,17.0
2020-02-12,Sao Paulo,-23.550520000000002,-46.633309000000004,19.075714285714287,85.03571428571429,16.6,18.0
2020-02-13,Sao Paulo,-23.550520000000002,-46.633309000000004,20.842499999999998,79.54166666666667,15.75,18.33
2020-02-14,Sao Paulo,-23.550520000000002,-46.633309000000004,21.275000000000002,78.91666666666667,16.0,17.22
2020-02-15,Sao Paulo,-23.550520000000002,-46.633309000000004,23.355416666666667,73.0,17.11,19.0
2020-02-16,Sao Paulo,-23.550520000000002,-46.633309000000004,24.04,77.6923076923077,19.0,21.0
2020-02-17,Sao Paulo,-23.550520000000002,-46.633309000000004,24.639200000000002,76.88,19.64,22.0
2020-02-18,Sao Paulo,-23.550520000000002,-46.633309000000004,25.82,75.5,20.0,22.08
2020-02-19,Sao Paulo,-23.550520000000002,-46.633309000000004,25.28846153846154,76.42307692307692,21.0,22.61
2020-02-20,Sao Paulo,-23.550520000000002,-46.633309000000004,24.9316,77.08,20.57,22.27
2020-02-21,Sao Paulo,-23.550520000000002,-46.633309000000004,22.269259259259254,85.11111111111111,19.98,22.0
2020-02-22,Sao Paulo,-23.550520000000002,-46.633309000000004,19.419583333333335,85.45833333333333,16.3,18.0
2020-02-23,Sao Paulo,-23.550520000000002,-46.633309000000004,18.688750000000002,79.25,14.81,16.67
2020-02-24,Sao Paulo,-23.550520000000002,-46.633309000000004,20.78615384615384,79.76923076923077,16.66,18.33
2020-02-25,Sao Paulo,-23.550520000000002,-46.633309000000004,22.914230769230777,82.03846153846153,18.72,20.05
2020-02-26,Sao Paulo,-23.550520000000002,-46.633309000000004,22.550800000000002,88.28,20.0,21.75
2020-02-27,Sao Paulo,-23.550520000000002,-46.633309000000004,18.643928571428575,87.35714285714286,15.92,17.0
2020-02-28,Sao Paulo,-23.550520000000002,-46.633309000000004,18.567142857142862,82.39285714285714,15.69,17.22
2020-02-29,Sao Paulo,-23.550520000000002,-46.633309000000004,20.472916666666666,85.95833333333333,16.92,18.89
2020-03-01,Sao Paulo,-23.550520000000002,-46.633309000000004,19.502916666666668,85.5,16.68,18.0
2020-03-02,Sao Paulo,-23.550520000000002,-46.633309000000004,19.611111111111114,85.81481481481481,17.0,18.01
2020-03-03,Sao Paulo,-23.550520000000002,-46.633309000000004,19.168999999999997,85.53333333333333,16.57,17.49
2020-03-04,Sao Paulo,-23.550520000000002,-46.633309000000004,19.605416666666663,79.08333333333333,15.29,16.11
2020-03-05,Sao Paulo,-23.550520000000002,-46.633309000000004,19.73875,75.79166666666667,13.98,16.11
2020-03-06,Sao Paulo,-23.550520000000002,-46.633309000000004,19.969583333333333,69.75,14.0,17.22
2020-03-07,Sao Paulo,-23.550520000000002,-46.633309000000004,19.9924,72.12,14.0,17.0
2020-03-08,Sao Paulo,-23.550520000000002,-46.633309000000004,20.083076923076923,83.6923076923077,14.72,17.22
2020-03-09,Sao Paulo,-23.550520000000002,-46.633309000000004,21.900000000000002,75.79166666666667,16.79,18.33
2020-03-10,Sao Paulo,-23.550520000000002,-46.633309000000004,22.660833333333333,72.5,16.09,19.0
2020-03-11,Sao Paulo,-23.550520000000002,-46.633309000000004,22.579583333333332,74.29166666666667,16.56,18.33
2020-03-12,Sao Paulo,-23.550520000000002,-46.633309000000004,22.610833333333336,71.45833333333333,17.48,19.44
2020-03-13,Sao Paulo,-23.550520000000002,-46.633309000000004,22.5775,72.91666666666667,17.0,18.07
2020-03-14,Sao Paulo,-23.550520000000002,-46.633309000000004,23.65166666666666,70.91666666666667,17.96,20.56
2020-03-15,Sao Paulo,-23.550520000000002,-46.633309000000004,24.686666666666667,68.875,18.63,20.11
2020-03-16,Sao Paulo,-23.550520000000002,-46.633309000000004,25.03333333333333,65.33333333333333,20.0,22.0
2020-03-17,Sao Paulo,-23.550520000000002,-46.633309000000004,23.351249999999997,73.125,19.89,21.28
2020-03-18,Sao Paulo,-23.550520000000002,-46.633309000000004,23.5608,73.72,19.0,20.0
2020-03-19,Sao Paulo,-23.550520000000002,-46.633309000000004,24.4975,76.75,20.67,22.78
2020-03-20,Sao Paulo,-23.550520000000002,-46.633309000000004,23.370416666666667,77.125,20.0,21.63
2020-03-21,Sao Paulo,-23.550520000000002,-46.633309000000004,20.90708333333333,78.41666666666667,18.45,20.56
2020-03-22,Sao Paulo,-23.550520000000002,-46.633309000000004,20.74833333333333,72.70833333333333,15.8,18.0
2020-03-23,Sao Paulo,-23.550520000000002,-46.633309000000004,20.666666666666668,67.25,14.81,17.78
2020-03-24,Sao Paulo,-23.550520000000002,-46.633309000000004,20.031666666666666,71.58333333333333,14.0,17.22
2020-03-25,Sao Paulo,-23.550520000000002,-46.633309000000004,20.015,70.91666666666667,14.86,17.22
2020-03-26,Sao Paulo,-23.550520000000002,-46.633309000000004,19.685,68.66666666666667,12.0,15.0
2020-03-27,Sao Paulo,-23.550520000000002,-46.633309000000004,20.334999999999997,68.16666666666667,13.48,17.0
2020-03-28,Sao Paulo,-23.550520000000002,-46.633309000000004,21.91916666666667,72.95833333333333,15.61,18.33
2020-03-29,Sao Paulo,-23.550520000000002,-46.633309000000004,22.583076923076927,76.5,18.0,20.0
2020-03-30,Sao Paulo,-23.550520000000002,-46.633309000000004,22.095833333333335,75.54166666666667,18.0,20.0
2020-03-31,Sao Paulo,-23.550520000000002,-46.633309000000004,21.61916666666666,76.83333333333333,17.24,18.33
2020-04-01,Sao Paulo,-23.550520000000002,-46.633309000000004,21.62375,75.95833333333333,16.0,18.08
2020-04-02,Sao Paulo,-23.550520000000002,-46.633309000000004,23.924583333333334,70.54166666666667,18.0,20.0
2020-04-03,Sao Paulo,-23.550520000000002,-46.633309000000004,23.447083333333335,66.5,18.3,22.0
2020-04-04,Sao Paulo,-23.550520000000002,-46.633309000000004,19.98291666666667,67.0,13.14,17.22
2020-04-05,Sao Paulo,-23.550520000000002,-46.633309000000004,20.33375,70.91666666666667,13.76,16.3
2020-04-06,Sao Paulo,-23.550520000000002,-46.633309000000004,22.431250000000002,68.91666666666667,14.92,18.0
2020-04-07,Sao Paulo,-23.550520000000002,-46.633309000000004,21.199583333333333,78.75,18.0,20.0
2020-04-08,Sao Paulo,-23.550520000000002,-46.633309000000004,18.399199999999997,84.52,15.56,17.22
2020-04-09,Sao Paulo,-23.550520000000002,-46.633309000000004,17.7625,69.58333333333333,11.0,15.56
2020-04-10,Sao Paulo,-23.550520000000002,-46.633309000000004,17.953333333333333,69.91666666666667,12.43,14.0
2020-04-11,Sao Paulo,-23.550520000000002,-46.633309000000004,18.247916666666665,73.04166666666667,13.86,16.11
2020-04-12,Sao Paulo,-23.550520000000002,-46.633309000000004,18.819166666666664,72.08333333333333,14.01,17.22
2020-04-13,Sao Paulo,-23.550520000000002,-46.633309000000004,18.960833333333333,72.66666666666667,12.07,15.56
2020-04-14,Sao Paulo,-23.550520000000002,-46.633309000000004,19.79375,77.54166666666667,15.43,17.22
2020-04-15,Sao Paulo,-23.550520000000002,-46.633309000000004,20.708333333333332,69.625,16.0,18.0
2020-04-16,Sao Paulo,-23.550520000000002,-46.633309000000004,19.998333333333335,73.41666666666667,13.12,16.0
2020-04-17,Sao Paulo,-23.550520000000002,-46.633309000000004,18.128333333333334,78.375,13.0,16.11
2020-04-18,Sao Paulo,-23.550520000000002,-46.633309000000004,17.995833333333334,78.04166666666667,12.89,15.56
2020-04-19,Sao Paulo,-23.550520000000002,-46.633309000000004,18.866666666666664,73.95833333333333,13.74,16.0
2020-04-20,Sao Paulo,-23.550520000000002,-46.633309000000004,19.183749999999993,73.875,13.0,15.56
2020-04-21,Sao Paulo,-23.550520000000002,-46.633309000000004,19.172916666666666,74.29166666666667,12.89,15.0
2020-04-22,Sao Paulo,-23.550520000000002,-46.633309000000004,18.862916666666667,76.0,13.0,16.0
2020-04-23,Sao Paulo,-23.550520000000002,-46.633309000000004,19.262083333333337,75.95833333333333,13.33,15.56
2020-04-24,Sao Paulo,-23.550520000000002,-46.633309000000004,20.306666666666665,74.08333333333333,14.26,16.67
2020-04-25,Sao Paulo,-23.550520000000002,-46.633309000000004,21.173750000000002,67.29166666666667,15.54,17.22
2020-04-26,Sao Paulo,-23.550520000000002,-46.633309000000004,20.894166666666667,58.625,13.0,17.0
2020-04-27,Sao Paulo,-23.550520000000002,-46.633309000000004,19.534166666666664,73.33333333333333,13.79,17.22
2020-04-28,Sao Paulo,-23.550520000000002,-46.633309000000004,20.00208333333334,67.25,13.92,17.78
2020-04-29,Sao Paulo,-23.550520000000002,-46.633309000000004,20.096666666666675,65.20833333333333,14.0,17.0
2020-04-30,Sao Paulo,-23.550520000000002,-46.633309000000004,20.635833333333338,62.458333333333336,13.0,15.67
2020-05-01,Sao Paulo,-23.550520000000002,-46.633309000000004,20.285600000000002,70.24,13.0,17.0
2020-05-02,Sao Paulo,-23.550520000000002,-46.633309000000004,20.261666666666667,75.58333333333333,15.78,18.0
2020-05-03,Sao Paulo,-23.550520000000002,-46.633309000000004,17.445416666666667,70.08333333333333,13.48,16.0
2020-05-04,Sao Paulo,-23.550520000000002,-46.633309000000004,17.304166666666664,71.75,10.89,14.44
2020-05-05,Sao Paulo,-23.550520000000002,-46.633309000000004,19.022916666666664,65.83333333333333,11.0,14.0
2020-05-06,Sao Paulo,-23.550520000000002,-46.633309000000004,19.797083333333337,60.791666666666664,14.0,15.72
2020-05-07,Sao Paulo,-23.550520000000002,-46.633309000000004,14.597916666666672,85.20833333333333,12.28,13.07
2020-05-08,Sao Paulo,-23.550520000000002,-46.633309000000004,15.20541666666667,78.75,11.0,13.0
2020-05-09,Sao Paulo,-23.550520000000002,-46.633309000000004,16.802916666666665,70.125,10.64,13.0
2020-05-10,Sao Paulo,-23.550520000000002,-46.633309000000004,17.18916666666667,68.5,9.86,13.0
2020-05-11,Sao Paulo,-23.550520000000002,-46.633309000000004,18.02958333333333,59.25,10.0,14.0
2020-05-12,Sao Paulo,-23.550520000000002,-46.633309000000004,18.85666666666667,61.208333333333336,9.0,15.0
2020-05-13,Sao Paulo,-23.550520000000002,-46.633309000000004,19.179999999999996,61.416666666666664,11.0,16.11
2020-05-14,Sao Paulo,-23.550520000000002,-46.633309000000004,18.670416666666664,73.79166666666667,15.56,17.0
2020-05-15,Sao Paulo,-23.550520000000002,-46.633309000000004,15.800833333333332,85.33333333333333,13.73,15.02
2020-05-16,Sao Paulo,-23.550520000000002,-46.633309000000004,17.65625,73.04166666666667,13.41,15.56
2020-05-17,Sao Paulo,-23.550520000000002,-46.633309000000004,16.7344,74.72,10.31,12.0
2020-05-18,Sao Paulo,-23.550520000000002,-46.633309000000004,16.69541666666667,78.54166666666667,10.0,12.0
2020-05-19,Sao Paulo,-23.550520000000002,-46.633309000000004,18.18958333333333,76.125,11.66,15.56
2020-05-20,Sao Paulo,-23.550520000000002,-46.633309000000004,19.32166666666667,73.375,14.78,16.6
2020-05-21,Sao Paulo,-23.550520000000002,-46.633309000000004,19.502916666666668,70.16666666666667,12.71,16.0
2020-05-22,Sao Paulo,-23.550520000000002,-46.633309000000004,20.74875,59.333333333333336,14.44,18.0
2020-05-23,Sao Paulo,-23.550520000000002,-46.633309000000004,20.504166666666663,72.0,15.56,19.0
2020-05-24,Sao Paulo,-23.550520000000002,-46.633309000000004,13.834583333333333,70.95833333333333,10.94,12.0
2020-05-25,Sao Paulo,-23.550520000000002,-46.633309000000004,14.618749999999999,61.791666666666664,9.88,11.11
2020-05-26,Sao Paulo,-23.550520000000002,-46.633309000000004,14.628333333333332,53.416666666666664,9.0,11.11
2020-05-27,Sao Paulo,-23.550520000000002,-46.633309000000004,14.419166666666664,56.875,6.47,11.67
2020-05-28,Sao Paulo,-23.550520000000002,-46.633309000000004,13.827083333333336,69.83333333333333,6.0,11.11
2020-05-29,Sao Paulo,-23.550520000000002,-46.633309000000004,15.587083333333334,71.5,7.16,12.0
2020-05-30,Sao Paulo,-23.550520000000002,-46.633309000000004,17.186666666666664,67.08333333333333,7.0,13.33
2020-05-31,Sao Paulo,-23.550520000000002,-46.633309000000004,17.458333333333332,55.708333333333336,8.0,13.89
2020-06-01,Sao Paulo,-23.550520000000002,-46.633309000000004,18.265416666666663,55.791666666666664,8.0,15.56
2020-06-02,Sao Paulo,-23.550520000000002,-46.633309000000004,16.707916666666666,84.375,12.8,16.11
2020-06-03,Sao Paulo,-23.550520000000002,-46.633309000000004,17.372083333333332,81.45833333333333,13.78,15.56
2020-06-04,Sao Paulo,-23.550520000000002,-46.633309000000004,18.242916666666666,81.41666666666667,15.81,16.67
2020-06-05,Sao Paulo,-23.550520000000002,-46.633309000000004,19.07916666666667,85.70833333333333,16.66,17.78
2020-06-06,Sao Paulo,-23.550520000000002,-46.633309000000004,20.309583333333332,75.20833333333333,16.79,18.0
2020-06-07,Sao Paulo,-23.550520000000002,-46.633309000000004,20.216896551724144,77.75862068965517,16.72,18.33
2020-06-08,Sao Paulo,-23.550520000000002,-46.633309000000004,20.574166666666667,76.33333333333333,12.75,18.0
2020-06-09,Sao Paulo,-23.550520000000002,-46.633309000000004,20.99041666666667,78.20833333333333,15.78,18.33
2020-06-10,Sao Paulo,-23.550520000000002,-46.633309000000004,21.709166666666665,73.04166666666667,16.67,19.44
2020-06-11,Sao Paulo,-23.550520000000002,-46.633309000000004,23.14708333333333,61.458333333333336,17.78,21.67
2020-06-12,Sao Paulo,-23.550520000000002,-46.633309000000004,22.03958333333333,63.041666666666664,14.77,19.0
2020-06-13,Sao Paulo,-23.550520000000002,-46.633309000000004,21.740000000000006,64.0,14.0,18.89
2020-06-14,Sao Paulo,-23.550520000000002,-46.633309000000004,16.985833333333332,84.25,13.33,15.0
2020-06-15,Sao Paulo,-23.550520000000002,-46.633309000000004,16.952500000000004,78.33333333333333,13.67,15.56
2020-06-16,Sao Paulo,-23.550520000000002,-46.633309000000004,17.887499999999996,75.20833333333333,14.1,17.0
2020-06-17,Sao Paulo,-23.550520000000002,-46.633309000000004,18.667083333333334,69.58333333333333,14.57,17.0
2020-06-18,Sao Paulo,-23.550520000000002,-46.633309000000004,18.417083333333334,63.041666666666664,10.0,14.0
2020-06-19,Sao Paulo,-23.550520000000002,-46.633309000000004,19.7075,58.333333333333336,12.0,16.67
2020-06-20,Sao Paulo,-23.550520000000002,-46.633309000000004,20.510416666666664,61.625,12.13,17.22
2020-06-21,Sao Paulo,-23.550520000000002,-46.633309000000004,20.969583333333333,60.875,12.95,18.33
2020-06-22,Sao Paulo,-23.550520000000002,-46.633309000000004,20.60125,55.916666666666664,12.0,16.78
2020-06-23,Sao Paulo,-23.550520000000002,-46.633309000000004,19.769583333333337,52.166666666666664,12.0,17.22
2020-06-24,Sao Paulo,-23.550520000000002,-46.633309000000004,19.17125,50.458333333333336,10.85,16.67
2020-06-25,Sao Paulo,-23.550520000000002,-46.633309000000004,20.547083333333337,59.791666666666664,11.0,18.89
2020-06-26,Sao Paulo,-23.550520000000002,-46.633309000000004,18.493750000000002,76.41666666666667,15.0,17.75
2020-06-27,Sao Paulo,-23.550520000000002,-46.633309000000004,15.150967741935487,87.96774193548387,12.18,15.0
2020-06-28,Sao Paulo,-23.550520000000002,-46.633309000000004,14.024615384615386,85.6923076923077,11.67,13.0
2020-06-29,Sao Paulo,-23.550520000000002,-46.633309000000004,15.725833333333334,79.70833333333333,12.0,13.89
2020-06-30,Sao Paulo,-23.550520000000002,-46.633309000000004,18.34041666666667,68.66666666666667,13.0,14.0
2020-07-01,Sao Paulo,-23.550520000000002,-46.633309000000004,19.247083333333332,57.791666666666664,12.0,16.67
2020-07-02,Sao Paulo,-23.550520000000002,-46.633309000000004,13.794583333333334,68.54166666666667,6.71,11.0
2020-07-03,Sao Paulo,-23.550520000000002,-46.633309000000004,13.647916666666667,74.16666666666667,8.0,11.11
2020-07-04,Sao Paulo,-23.550520000000002,-46.633309000000004,16.1275,66.125,9.77,13.0
2020-07-05,Sao Paulo,-23.550520000000002,-46.633309000000004,18.089166666666667,73.33333333333333,11.64,14.0
2020-07-06,Sao Paulo,-23.550520000000002,-46.633309000000004,20.30458333333333,63.666666666666664,13.0,17.78
2020-07-07,Sao Paulo,-23.550520000000002,-46.633309000000004,20.542083333333334,64.45833333333333,14.23,17.22
2020-07-08,Sao Paulo,-23.550520000000002,-46.633309000000004,21.859583333333333,43.083333333333336,15.0,19.0
2020-07-09,Sao Paulo,-23.550520000000002,-46.633309000000004,19.43375,60.875,13.0,15.0
2020-07-10,Sao Paulo,-23.550520000000002,-46.633309000000004,15.430833333333334,74.33333333333333,8.0,11.0
2020-07-11,Sao Paulo,-23.550520000000002,-46.633309000000004,19.43791666666667,68.16666666666667,13.0,15.0
2020-07-12,Sao Paulo,-23.550520000000002,-46.633309000000004,20.727916666666665,60.75,13.0,18.0
2020-07-13,Sao Paulo,-23.550520000000002,-46.633309000000004,21.273749999999996,60.666666666666664,14.0,19.0
2020-07-14,Sao Paulo,-23.550520000000002,-46.633309000000004,17.707083333333337,79.16666666666667,13.86,17.0
2020-07-15,Sao Paulo,-23.550520000000002,-46.633309000000004,14.604999999999999,81.58333333333333,11.99,15.0
2020-07-16,Sao Paulo,-23.550520000000002,-46.633309000000004,15.513333333333335,78.45833333333333,11.95,13.33
2020-07-17,Sao Paulo,-23.550520000000002,-46.633309000000004,17.314166666666665,76.41666666666667,12.19,14.0
2020-07-18,Sao Paulo,-23.550520000000002,-46.633309000000004,18.782083333333336,71.66666666666667,13.75,16.0
2020-07-19,Sao Paulo,-23.550520000000002,-46.633309000000004,18.62666666666667,68.83333333333333,12.65,15.0
2020-07-20,Sao Paulo,-23.550520000000002,-46.633309000000004,18.565416666666668,62.291666666666664,11.0,15.0
2020-07-21,Sao Paulo,-23.550520000000002,-46.633309000000004,19.4725,59.166666666666664,10.0,15.56
